ID	Par1	Par2	gener
1200349A	303/577	9805106A	2
1200349B	303/577	9805106A	2
1200353	303/577	9805106A	2
1200357A	303/577	9805106A	2
1200357B	303/577	9805106A	2
1200358A	303/577	9805106A	2
1200358C	303/577	9805106A	2
1200362A	303/577	9805106A	2
1200362C	303/577	9805106A	2
1200364	303/577	9805106A	2
1200370B	303/577	9805106A	2
1200374A	303/577	9805106A	2
1200374B	303/577	9805106A	2
1200380	303/577	9805106A	2
1200390	303/577	9805106A	2
1200407	9400430	9716171A	2
1200410	9400430	9716171A	2
1200448	9400430	9716171A	2
1200454	9400430	9716171A	2
1200466	9400430	9716171A	2
1200488B	9400430	9716171A	2
1200498	9400430	9716171A	2
1200531	9400208	9805110A	2
1200586	9401046	9701987B	2
1200637	9400208	9700940A	2
1200637A	9400208	9700940A	2
1200639A	9400208	9700940A	2
1200639B	9400208	9700940A	2
1200666	9400208	9700940A	2
1200681	303/577	9803076C	2
1200682	303/577	9803076C	2
1200685	303/577	9803076C	2
1200691	303/577	9803076C	2
1200696	303/577	9803076C	2
1200698	303/577	9803076C	2
1200699	303/577	9803076C	2
1200700A	303/577	9803076C	2
1200700B	303/577	9803076C	2
1200704A	303/577	9803076C	2
1200704B	303/577	9803076C	2
1200704C	303/577	9803076C	2
1200709	303/577	9803076C	2
1200755A	9501702	9803076C	2
1200760	9501702	9803076C	2
1200767A	9501702	9803076C	2
1200778	9501702	9803076C	2
1200784	9501702	9803076C	2
1200786A	9501702	9803076C	2
1200786B	9501702	9803076C	2
1200786C	9501702	9803076C	2
1200790	9501702	9803076C	2
1200811	CH3	9803076C	2
1200821	9400430	9716171A	2
1200833	9400430	9716171A	2
1200835A	9400430	9716171A	2
1200835B	9400430	9716171A	2
1200861A	9400430	9716171A	2
1200861B	9400430	9716171A	2
1200861C	9400430	9716171A	2
1200892A	303/577	9805106A	2
1200894	303/577	9805106A	2
1200896	303/577	9805106A	2
1200905	303/577	9805106A	2
1200906A	303/577	9805106A	2
1200906B	303/577	9805106A	2
1200909A	303/577	9805106A	2
1200909B	303/577	9805106A	2
1200910A	303/577	9805106A	2
1200910B	303/577	9805106A	2
1200912A	303/577	9805106A	2
1200912B	303/577	9805106A	2
1200912C	303/577	9805106A	2
1200914	303/577	9805106A	2
1200916A	303/577	9805106A	2
1200916B	303/577	9805106A	2
1200917	303/577	9805106A	2
1200918	303/577	9805106A	2
1200976	9400122	9812905A	2
1200987	9400122	9812905A	2
1201009A	9400430	9812905A	2
1201084	9501702	9700940A	2
1201095	9501702	9700940A	2
1201096	9501702	9700940A	2
1201181A	303/577	9805106A	2
1201181B	303/577	9805106A	2
1201190	303/577	9805106A	2
1201191A	303/577	9805106A	2
1201194A	303/577	9805106A	2
1201194B	303/577	9805106A	2
1201196A	303/577	9805106A	2
1201196B	303/577	9805106A	2
1201199A	303/577	9805106A	2
1201205A	303/577	9805106A	2
1201205B	303/577	9805106A	2
1201207A	303/577	9805106A	2
1201207B	303/577	9805106A	2
1201209A	303/577	9805106A	2
1201209B	303/577	9805106A	2
1201210A	303/577	9805106A	2
1201210B	303/577	9805106A	2
1201210C	303/577	9805106A	2
1201214	303/577	9805106A	2
1201216	303/577	9805106A	2
1201217A	303/577	9805106A	2
1201217B	303/577	9805106A	2
1201219A	303/577	9805106A	2
1201258	9400208	9805110A	2
1201268	9400208	9805110A	2
1201278	9400208	9805110A	2
1201280A	9400208	9805110A	2
1201280C	9400208	9805110A	2
1201294	1602/7	9710342	2
1201347	9400208	9805110A	2
1201360A	9400208	9805110A	2
1201363A	9501702	9803076C	2
1201368A	9501702	9803076C	2
1201368B	9501702	9803076C	2
1201380A	9501702	9803076C	2
1201380B	9501702	9803076C	2
1201381A	9501702	9803076C	2
1201381B	9501702	9803076C	2
1201381C	9501702	9803076C	2
1201387A	9501702	9803076C	2
1201393A	303/577	9501330	2
1201393B	303/577	9501330	2
1201398	303/577	9501330	2
1201399	303/577	9501330	2
1201402A	303/577	9501330	2
1201402B	303/577	9501330	2
1201404	303/577	9501330	2
1201405A	303/577	9501330	2
1201405B	303/577	9501330	2
1201405C	303/577	9501330	2
1201408	303/577	9501330	2
1201410A	303/577	9501330	2
1201410B	303/577	9501330	2
1201411	303/577	9501330	2
1201412A	303/577	9501330	2
1201412B	303/577	9501330	2
1201413	303/577	9501330	2
1201418A	303/577	9501330	2
1201418B	303/577	9501330	2
1201421	303/577	9501330	2
1201426A	303/577	9501330	2
1201427	303/577	9501330	2
1201444A	CH3	9501330	2
1201512	9501702	9805110A	2
1201514A	9501702	9805110A	2
1201515	9501702	9805110A	2
1201519	9501702	9805110A	2
1201523A	9501702	9805110A	2
1201523B	9501702	9805110A	2
1201523C	9501702	9805110A	2
1201528	9501702	9805110A	2
1201530	9501702	9805110A	2
1201539A	9501702	9805110A	2
1201577A	1602/7	9701987B	2
1201577B	1602/7	9701987B	2
1201632	9501702	9805110A	2
1201639A	9501702	9805110A	2
1201646A	9501702	9805110A	2
1201647A	9501702	9805110A	2
1201648B	9501702	9805110A	2
1201650	9501702	9805110A	2
1201651A	9501702	9805110A	2
1201651B	9501702	9805110A	2
1201651C	9501702	9805110A	2
1201670	9400444	9700682A	2
1201674D	9400444	9700682A	2
1201699A	303/577	9501330	2
1201699B	303/577	9501330	2
1201700A	303/577	9501330	2
1201700B	303/577	9501330	2
1201702B	303/577	9501330	2
1201704	303/577	9501330	2
1201705A	303/577	9501330	2
1201705B	303/577	9501330	2
1201705C	303/577	9501330	2
1201706	303/577	9501330	2
1201708A	303/577	9501330	2
1201708B	303/577	9501330	2
1201709	303/577	9501330	2
1201711	303/577	9501330	2
1201712A	303/577	9501330	2
1201712B	303/577	9501330	2
1201714A	303/577	9501330	2
1201714B	303/577	9501330	2
1201715A	303/577	9501330	2
1201715B	303/577	9501330	2
1201715C	303/577	9501330	2
1201716A	303/577	9501330	2
1201716B	303/577	9501330	2
1201718A	303/577	9501330	2
1201718B	303/577	9501330	2
1201718C	303/577	9501330	2
1201739	9400257	9805106A	2
1201753A	9400257	9805106A	2
1201753B	9400257	9805106A	2
1201756	9400257	9805106A	2
1201758A	9400257	9805106A	2
1201759B	9400257	9805106A	2
1201759C	9400257	9805106A	2
1201797	9400340	9805110A	2
1201802	9400340	9805110A	2
1201803	9400340	9805110A	2
1201858	9401046	9710342	2
1201888	9400257	9805106A	2
1201911C	9501617	9710342	2
1201916A	9501617	9710342	2
1201916B	9501617	9710342	2
1201925A	9501617	9710342	2
1201925B	9501617	9710342	2
1201925C	9501617	9710342	2
1201927A	9501617	9710342	2
1201927B	9501617	9710342	2
1201932A	9501617	9710342	2
1201932B	9501617	9710342	2
1201933A	9501617	9710342	2
1201935A	9501617	9710342	2
1201935B	9501617	9710342	2
1201935C	9501617	9710342	2
1201935D	9501617	9710342	2
1201935E	9501617	9710342	2
1201944	9501617	9710342	2
1201945A	9501617	9710342	2
1201945C	9501617	9710342	2
1201947	9501617	9710342	2
1201950A	9501617	9710342	2
1201950B	9501617	9710342	2
1201992	9400208	9805110A	2
1202005	9400208	9805110A	2
1202055A	9400257	9805106A	2
1202055B	9400257	9805106A	2
1202065	9400257	9805106A	2
1202135A	9400208	9805110A	2
1202135B	9400208	9805110A	2
1202155A	9501702	9803076C	2
1202155B	9501702	9803076C	2
1202157A	9501702	9803076C	2
1202157B	9501702	9803076C	2
1202159B	9501702	9803076C	2
1202162	9501702	9803076C	2
1202165	9501702	9803076C	2
1202169A	9501702	9803076C	2
1202169B	9501702	9803076C	2
1202174B	9501702	9803076C	2
1202175	9501702	9803076C	2
1202176	9501702	9803076C	2
1202180B	9501702	9803076C	2
1202180C	9501702	9803076C	2
1202181A	303/577	9501330	2
1202181B	303/577	9501330	2
1202184A	303/577	9501330	2
1202187	303/577	9501330	2
1202189	303/577	9501330	2
1202194A	303/577	9501330	2
1202194B	303/577	9501330	2
1202194C	303/577	9501330	2
1202195A	303/577	9501330	2
1202195B	303/577	9501330	2
1202200	303/577	9501330	2
1202216	9400430	9805147E	2
1202222	9400430	9805147E	2
1202238B	9400430	9805147E	2
1202239A	9400430	9805147E	2
1202239B	9400430	9805147E	2
1202276	9400914	9400305	2
1202285A	9400430	9805147E	2
1202337	9400914	9400305	2
1202412	303/577	9805106A	2
1202414A	303/577	9805106A	2
1202414B	303/577	9805106A	2
1202415A	303/577	9805106A	2
1202415B	303/577	9805106A	2
1202418	303/577	9805106A	2
1202420	303/577	9805106A	2
1202421B	303/577	9805106A	2
1202423	303/577	9805106A	2
1202424	303/577	9805106A	2
1202425A	303/577	9805106A	2
1202425B	303/577	9805106A	2
1202425D	303/577	9805106A	2
1202428A	303/577	9805106A	2
1202428B	303/577	9805106A	2
1202430	303/577	9805106A	2
1202433A	303/577	9805106A	2
1202433B	303/577	9805106A	2
1202433C	303/577	9805106A	2
1202438A	303/577	9805106A	2
1202438B	303/577	9805106A	2
1202439A	303/577	9805106A	2
1202439B	303/577	9805106A	2
1202444B	9400257	9805106A	2
1202482	303/577	9805106A	2
1202491	303/577	9805106A	2
1202495	303/577	9805106A	2
1202508A	9501702	9803076C	2
1202508B	9501702	9803076C	2
1202510	9501702	9803076C	2
1202511	9501702	9803076C	2
1202515	9501702	9803076C	2
1202554	9400914	9400305	2
1202557	9400914	9400305	2
1202566	9400914	9400305	2
1202567	9400914	9400305	2
1202576	9400257	9805106A	2
1202589	9400257	9805106A	2
1202641	303/577	9805106A	2
1202644A	303/577	9805106A	2
1202644B	303/577	9805106A	2
1202645A	303/577	9805106A	2
1202645B	303/577	9805106A	2
1202649	303/577	9805106A	2
1202649B	303/577	9805106A	2
1202650A	303/577	9805106A	2
1202653	303/577	9805106A	2
1202655A	303/577	9805106A	2
1202655B	303/577	9805106A	2
1202656	303/577	9805106A	2
1202662	303/577	9805106A	2
1202663A	303/577	9805106A	2
1202663B	303/577	9805106A	2
1202664A	303/577	9805106A	2
1202664B	303/577	9805106A	2
1202664C	303/577	9805106A	2
1202666A	303/577	9805106A	2
1202666B	303/577	9805106A	2
1202669	303/577	9805106A	2
1202678A	303/577	9805106A	2
1202678B	303/577	9805106A	2
1202679A	303/577	9805106A	2
1202679B	303/577	9805106A	2
1202681A	303/577	9805106A	2
1202686A	303/577	9805106A	2
1202686B	303/577	9805106A	2
1202688A	303/577	9805106A	2
1202689	303/577	9805106A	2
1202690A	303/577	9805106A	2
1202712B	9501617	9710342	2
1202712C	9501617	9710342	2
1202712D	9501617	9710342	2
1202719A	9501617	9710342	2
1202719C	9501617	9710342	2
1202727A	9501617	9710342	2
1202727B	9501617	9710342	2
1202727C	9501617	9710342	2
1202727D	9501617	9710342	2
1202727E	9501617	9710342	2
1202727F	9501617	9710342	2
1202727G	9501617	9710342	2
1202738A	9501617	9710342	2
1202738B	9501617	9710342	2
1202739A	9501617	9710342	2
1202739B	9501617	9710342	2
1202740	9501617	9710342	2
1202747	9501617	9710342	2
1202760	9401046	9710342	2
1202815A	9501617	9710342	2
1202815B	9501617	9710342	2
1202815C	9501617	9710342	2
1202815D	9501617	9710342	2
1202818A	9501617	9710342	2
1202818B	9501617	9710342	2
1202818C	9501617	9710342	2
1202818D	9501617	9710342	2
1202818E	9501617	9710342	2
1202834A	9501617	9710342	2
1202834C	9501617	9710342	2
1202834D	9501617	9710342	2
1202834E	9501617	9710342	2
1202834F	9501617	9710342	2
1202834G	9501617	9710342	2
1202836A	9501617	9710342	2
1202836B	9501617	9710342	2
1202836C	9501617	9710342	2
1202840	9501617	9710342	2
1202842C	9501617	9710342	2
1202843A	9501617	9710342	2
1202843B	9501617	9710342	2
1202846B	9501617	9710342	2
1202846C	9501617	9710342	2
1202848A	9501617	9710342	2
1202850A	9501617	9710342	2
1202852A	9501617	9710342	2
1202852C	9501617	9710342	2
1202858A	9501617	9710342	2
1202858B	9501617	9710342	2
1202858C	9501617	9710342	2
1202864	1602/7	9710342	2
1202890	1602/7	9710342	2
1202993A	9501702	9805110A	2
1202993B	9501702	9805110A	2
1202993C	9501702	9805110A	2
1203001A	9501702	9805110A	2
1203001B	9501702	9805110A	2
1203001C	9501702	9805110A	2
1203003	9501702	9805110A	2
1203004	9501702	9805110A	2
1203005A	9501702	9805110A	2
1203005B	9501702	9805110A	2
1203007A	9501702	9805110A	2
1203007B	9501702	9805110A	2
1203007C	9501702	9805110A	2
1203010A	9501702	9805110A	2
1203010B	9501702	9805110A	2
1203011A	9501702	9805110A	2
1203011B	9501702	9805110A	2
1203012B	9501702	9805110A	2
1203012C	9501702	9805110A	2
1203014	9501702	9805110A	2
1203015A	9501702	9805110A	2
1203021	9501702	9805110A	2
1203026A	9501702	9805110A	2
1203026B	9501702	9805110A	2
1203028B	9501702	9805110A	2
1203029A	9501702	9805110A	2
1203029B	9501702	9805110A	2
1203034A	9501702	9805110A	2
1203035A	9501702	9805110A	2
1203035B	9501702	9805110A	2
1203037B	9501702	9805110A	2
1203098A	9501702	9805110A	2
1203098B	9501702	9805110A	2
1203098C	9501702	9805110A	2
1203099A	9501702	9805110A	2
1203099B	9501702	9805110A	2
1203102B	9501702	9805110A	2
1203109A	9501702	9805110A	2
1203111B	9501702	9805110A	2
1203113	9501702	9805110A	2
1203117A	9501702	9805110A	2
1203117B	9501702	9805110A	2
1203118A	9501702	9805110A	2
1203118B	9501702	9805110A	2
1203119B	9501702	9805110A	2
1203119C	9501702	9805110A	2
1203121A	9501702	9805110A	2
1203121B	9501702	9805110A	2
1203122	9501702	9805110A	2
1203123A	9501702	9805110A	2
1203123B	9501702	9805110A	2
1203123C	9501702	9805110A	2
1203123D	9501702	9805110A	2
1203124A	9501702	9805110A	2
1203124C	9501702	9805110A	2
1203126A	9501702	9805110A	2
1203131	9501702	9805110A	2
1203133	9501702	9805110A	2
1203134A	9501702	9805110A	2
1203134B	9501702	9805110A	2
1203134C	9501702	9805110A	2
1203134D	9501702	9805110A	2
1203135A	9501702	9805110A	2
1203135B	9501702	9805110A	2
1203137	9501702	9805110A	2
1203140B	9501702	9805110A	2
1203140C	9501702	9805110A	2
1203141A	9501617	9710342	2
1203141B	9501617	9710342	2
1203143A	9501617	9710342	2
1203143B	9501617	9710342	2
1203144A	9501617	9710342	2
1203144B	9501617	9710342	2
1203144C	9501617	9710342	2
1203147A	9501617	9710342	2
1203147B	9501617	9710342	2
1203147C	9501617	9710342	2
1203148A1	9501617	9710342	2
1203148A2	9501617	9710342	2
1203148B	9501617	9710342	2
1203148C	9501617	9710342	2
1203148D	9501617	9710342	2
1203151	9501617	9710342	2
1203152A	9501617	9710342	2
1203152C	9501617	9710342	2
1203152D	9501617	9710342	2
1203152E	9501617	9710342	2
1203155A	9501617	9710342	2
1203155B	9501617	9710342	2
1203156	9501617	9710342	2
1203160A	9501617	9710342	2
1203160B	9501617	9710342	2
1203160C	9501617	9710342	2
1203160D	9501617	9710342	2
1203167	9501702	9805110A	2
1203168B	9501702	9805110A	2
1203168C	9501702	9805110A	2
1203169A	9501702	9805110A	2
1203169B	9501702	9805110A	2
1203169C	9501702	9805110A	2
1203174A	9501702	9805110A	2
1203174B	9501702	9805110A	2
1203175A	9501702	9805110A	2
1203175B	9501702	9805110A	2
1203176	9501702	9805110A	2
1203177A	9501702	9805110A	2
1203177B	9501702	9805110A	2
1203177C	9501702	9805110A	2
1203179A	9501702	9805110A	2
1203179B	9501702	9805110A	2
1203182A	9501702	9805110A	2
1203182B	9501702	9805110A	2
1203184A	9501702	9805110A	2
1203184B	9501702	9805110A	2
1203184C	9501702	9805110A	2
1203199	9501702	9805110A	2
1203201A	9501702	9805110A	2
1203201B	9501702	9805110A	2
1203204A	9501702	9805110A	2
1203204B	9501702	9805110A	2
1203204C	9501702	9805110A	2
1203204D	9501702	9805110A	2
1203209A	9501702	9805110A	2
1203209B	9501702	9805110A	2
1203209C	9501702	9805110A	2
1203278	1602/7	9701987B	2
1203291	9501617	9400305	2
1203292C	9501617	9400305	2
1203295	9501617	9400305	2
1203298A	9501617	9400305	2
1203298B	9501617	9400305	2
1203302A	9501617	9400305	2
1203302C	9501617	9400305	2
1203302D	9501617	9400305	2
1203305C	9501617	9400305	2
1203309A	9501617	9400305	2
1203309B	9501617	9400305	2
1203312	9501617	9400305	2
1203318	9501617	9400305	2
1203322	9501617	9400305	2
1203325	9501617	9400305	2
1203327A	9501617	9400305	2
1203330E	9501617	9400305	2
1203334A	9400914	9400305	2
1203334C	9400914	9400305	2
1203345	9400914	9400305	2
1203348	9400914	9400305	2
1203358B	9400914	9400305	2
1203384	9400914	9400305	2
1203391	9400914	9812905A	2
1203422A	9400914	9812905A	2
1203422B	9400914	9812905A	2
1203426A	9400914	9812905A	2
1203440	9400914	9812905A	2
1203449A	9501617	9400305	2
1203449B	9501617	9400305	2
1203457A	9501617	9400305	2
1203457B	9501617	9400305	2
1203457C	9501617	9400305	2
1203458A	9501617	9400305	2
1203458D	9501617	9400305	2
1203460	9501617	9400305	2
1203461C	9501617	9400305	2
1203462A	9501617	9400305	2
1203462B	9501617	9400305	2
1203462C	9501617	9400305	2
1203462D	9501617	9400305	2
1203463	9501617	9400305	2
1203464A	9501617	9400305	2
1203464B	9501617	9400305	2
1203464C	9501617	9400305	2
1203465	9501617	9400305	2
1203515B	9501617	9710342	2
1203517A	9501617	9710342	2
1203517B	9501617	9710342	2
1203521A	9501617	9710342	2
1203521B	9501617	9710342	2
1203521C	9501617	9710342	2
1203521D	9501617	9710342	2
1203523	9501617	9710342	2
1203527B	9501617	9710342	2
1203527C	9501617	9710342	2
1203534A	9501617	9710342	2
1203534B	9501617	9710342	2
1203534C	9501617	9710342	2
1203534D	9501617	9710342	2
1203536A	9501617	9710342	2
1203536B	9501617	9710342	2
1203541A	9501617	9710342	2
1203541B	9501617	9710342	2
1203547	9501617	9710342	2
1203549B	9501617	9710342	2
1203551	9501617	9710342	2
1203556A	9501617	9710342	2
1203556B	9501617	9710342	2
1203556C	9501617	9710342	2
1203560B	9501617	9710342	2
1203560C	9501617	9710342	2
1203562	9501702	9803076C	2
1203569	9501702	9803076C	2
1203580A	9501702	9803076C	2
1203580B	9501702	9803076C	2
1203586	9400257	9805106A	2
1203594	9400257	9805106A	2
1203599A	9400257	9805106A	2
1203599B	9400257	9805106A	2
1203603A	9400257	9805106A	2
1203603B	9400257	9805106A	2
1203612	9400257	9805106A	2
1203648	9400914	9400305	2
1203654A	9501702	9803076C	2
1203654B	9501702	9803076C	2
1203656A	9501702	9803076C	2
1203660A2	9501702	9803076C	2
1203661A	9501702	9803076C	2
1203661B	9501702	9803076C	2
1203668A	9501702	9803076C	2
1203668C	9501702	9803076C	2
1203670B	9501702	9803076C	2
1203674B	9501702	9803076C	2
1203679A	9501702	9803076C	2
1203722A	9501617	9400305	2
1203722B	9501617	9400305	2
1203724A	9501617	9400305	2
1203724B	9501617	9400305	2
1203726D	9501617	9400305	2
1203742A	9501617	9400305	2
1203742B	9501617	9400305	2
1203743	9501617	9400305	2
1203749	9501617	9400305	2
1203809B	9401046	9715075B	2
1203811A	303/577	9501330	2
1203811B	303/577	9501330	2
1203814	303/577	9501330	2
1203816A	303/577	9501330	2
1203816B	303/577	9501330	2
1203818	303/577	9501330	2
1203827	303/577	9501330	2
1203833	303/577	9501330	2
1203836A	303/577	9501330	2
1203836B	303/577	9501330	2
1203840	303/577	9501330	2
1203843A	303/577	9501330	2
1203843B	303/577	9501330	2
1203845A	303/577	9501330	2
1203846A	303/577	9501330	2
1203846B	303/577	9501330	2
1203850	303/577	9501330	2
1203871A	9501617	9400305	2
1203871B	9501617	9400305	2
1203871D	9501617	9400305	2
1203872A	9501617	9400305	2
1203872B	9501617	9400305	2
1203872C	9501617	9400305	2
1203879B	9501617	9400305	2
1203879C	9501617	9400305	2
1203879D	9501617	9400305	2
1203952	303/577	9803076C	2
1203962A	303/577	9803076C	2
1203962B	303/577	9803076C	2
1203963B	303/577	9803076C	2
1203968	303/577	9803076C	2
1203984A	303/577	9803076C	2
1203984B	303/577	9803076C	2
1203989	303/577	9803076C	2
1203992A	303/577	9803076C	2
1203992B	303/577	9803076C	2
1203993A	303/577	9803076C	2
1203993B	303/577	9803076C	2
1203997A	303/577	9803076C	2
1203997B	303/577	9803076C	2
1203997C	303/577	9803076C	2
1204000A	303/577	9803076C	2
1204000B	303/577	9803076C	2
1204012	303/577	9501330	2
1204013A	303/577	9501330	2
1204013B	303/577	9501330	2
1204013C	303/577	9501330	2
1204017	303/577	9501330	2
1204026	303/577	9501330	2
1204040A	303/577	9501330	2
1204040B	303/577	9501330	2
1204040C	303/577	9501330	2
1204040D	303/577	9501330	2
1204041	303/577	9501330	2
1204046B	303/577	9501330	2
1204046C	303/577	9501330	2
1204047A	303/577	9501330	2
1204047B	303/577	9501330	2
1204049	303/577	9501330	2
1204057	303/577	9501330	2
1204058	303/577	9501330	2
1204060	303/577	9501330	2
1204081	9400914	9812905A	2
1204084C	9400914	9812905A	2
1204088A	9400914	9812905A	2
1204088B	9400914	9812905A	2
1204088C	9400914	9812905A	2
1204100	9400914	9812905A	2
1204116	9400914	9812905A	2
1204117A	9400914	9812905A	2
1204117B	9400914	9812905A	2
1204118	9400914	9812905A	2
1204131	9400914	9812905A	2
1204140	9400914	9812905A	2
1204156	9400430	9805147E	2
1204227B	9400430	9805147E	2
1204253B	9400430	9805147E	2
1204266	9400430	9805147E	2
1204295	303/577	9803076C	2
1204297	303/577	9803076C	2
1204299	303/577	9803076C	2
1204300A	303/577	9803076C	2
1204300B	303/577	9803076C	2
1204333	303/577	9803076C	2
1204336	303/577	9803076C	2
1204338A	303/577	9803076C	2
1204338B	303/577	9803076C	2
1204341	303/577	9803076C	2
1204343	303/577	9803076C	2
1204347A	303/577	9803076C	2
1204357	303/577	9803076C	2
1204364	9400914	9812905A	2
1204403C	9400914	9812905A	2
1204404	9400914	9812905A	2
1204410	9400914	9812905A	2
1204428	9400914	9812905A	2
1204430	9400914	9812905A	2
1204443	9400914	9812905A	2
1204562	9400122	9700682A	2
1204602	9400257	9812905A	2
1204605A	9400257	9812905A	2
1204606A	9400257	9812905A	2
1204606B	9400257	9812905A	2
1204615	9400257	9812905A	2
1204616A	9400257	9812905A	2
1204616B	9400257	9812905A	2
1204616C	9400257	9812905A	2
1204620A1	9400257	9812905A	2
1204620A2	9400257	9812905A	2
1204620D	9400257	9812905A	2
1204627A1	9400257	9812905A	2
1204627A2	9400257	9812905A	2
1204636	9400257	9812905A	2
1204636B	9400257	9812905A	2
1204726A	9501617	9400305	2
1204733A	9501617	9400305	2
1204733B	9501617	9400305	2
1204733C	9501617	9400305	2
1204735	9501617	9400305	2
1204738C	9501617	9400305	2
1204739B	9501617	9400305	2
1204739C	9501617	9400305	2
1204739D	9501617	9400305	2
1204739E	9501617	9400305	2
1204743A	9501617	9400305	2
1204743B	9501617	9400305	2
1204744D	9501617	9400305	2
1204761A	9501617	9400305	2
1204761B	9501617	9400305	2
1204761C	9501617	9400305	2
1204761D	9501617	9400305	2
1204761E	9501617	9400305	2
1204768A	9501617	9400305	2
1204768B	9501617	9400305	2
1204772	9501617	9400305	2
1204773	9501617	9400305	2
1204858	9400430	9812905A	2
1204898B	9400430	9812905A	2
1204898C	9400430	9812905A	2
1204898D	9400430	9812905A	2
1204900	9400430	9812905A	2
1204923	9400257	9812905A	2
1204932B	9400257	9812905A	2
1204938	9400257	9812905A	2
1204942	9400257	9812905A	2
1204985	9400257	9812905A	2
1204991	9400340	9805110A	2
1204995A	9400340	9805110A	2
1204995B	9400340	9805110A	2
1204995C	9400340	9805110A	2
1205067A	CH3	9803076C	2
1205067B	CH3	9803076C	2
1205067C	CH3	9803076C	2
1205070A	CH3	9803076C	2
1205070B	CH3	9803076C	2
1205070C	CH3	9803076C	2
1205074A	CH3	9803076C	2
1205076A	CH3	9803076C	2
1205076B	CH3	9803076C	2
1205076C	CH3	9803076C	2
1205076D	CH3	9803076C	2
1205088	9400430	9812905A	2
1205107A	9400430	9812905A	2
1205107B	9400430	9812905A	2
1205177	9400122	9700682A	2
1205287	9400430	9812905A	2
1205300	9400430	9812905A	2
1205304	9400430	9812905A	2
1205483A	9400257	9812985B	2
1205483B	9400257	9812985B	2
1205486A	9400257	9812985B	2
