:START_ID,:END_ID,:TYPE
"MRTM1","9907677","PARENT_OF"
"PC110","9907677","PARENT_OF"
"MRTM1","9907679A","PARENT_OF"
"PC110","9907679A","PARENT_OF"
"MRTM1","9907680C","PARENT_OF"
"PC110","9907680C","PARENT_OF"
"EJULU","9907742A","PARENT_OF"
"MRTM1","9907742A","PARENT_OF"
"EJULU","9907742B","PARENT_OF"
"MRTM1","9907742B","PARENT_OF"
"EJULU","9907742C","PARENT_OF"
"MRTM1","9907742C","PARENT_OF"
"EJULU","9907746","PARENT_OF"
"MRTM1","9907746","PARENT_OF"
"EJULU","9907747A","PARENT_OF"
"MRTM1","9907747A","PARENT_OF"
"EJULU","9907747B","PARENT_OF"
"MRTM1","9907747B","PARENT_OF"
"EJULU","9907747C","PARENT_OF"
"MRTM1","9907747C","PARENT_OF"
"EJULU","9907749A","PARENT_OF"
"MRTM1","9907749A","PARENT_OF"
"EJULU","9907749B","PARENT_OF"
"MRTM1","9907749B","PARENT_OF"
"EJULU","9907749C","PARENT_OF"
"MRTM1","9907749C","PARENT_OF"
"EJULU","9907750A","PARENT_OF"
"MRTM1","9907750A","PARENT_OF"
"EJULU","9907750B","PARENT_OF"
"MRTM1","9907750B","PARENT_OF"
"EJULU","9907750C","PARENT_OF"
"MRTM1","9907750C","PARENT_OF"
"EJULU","9907750D","PARENT_OF"
"MRTM1","9907750D","PARENT_OF"
"EJULU","9907752A","PARENT_OF"
"MRTM1","9907752A","PARENT_OF"
"EJULU","9907752B","PARENT_OF"
"MRTM1","9907752B","PARENT_OF"
"EJULU","9907752C","PARENT_OF"
"MRTM1","9907752C","PARENT_OF"
"EJULU","9907752D","PARENT_OF"
"MRTM1","9907752D","PARENT_OF"
"EJULU","9907753A","PARENT_OF"
"MRTM1","9907753A","PARENT_OF"
"EJULU","9907753B","PARENT_OF"
"MRTM1","9907753B","PARENT_OF"
"EJULU","9907753C","PARENT_OF"
"MRTM1","9907753C","PARENT_OF"
"EJULU","9907753D","PARENT_OF"
"MRTM1","9907753D","PARENT_OF"
"EJULU","9907756A","PARENT_OF"
"MRTM1","9907756A","PARENT_OF"
"EJULU","9907756B","PARENT_OF"
"MRTM1","9907756B","PARENT_OF"
"EJULU","9907757","PARENT_OF"
"MRTM1","9907757","PARENT_OF"
"EJULU","9907758A","PARENT_OF"
"MRTM1","9907758A","PARENT_OF"
"EJULU","9907758B","PARENT_OF"
"MRTM1","9907758B","PARENT_OF"
"EJULU","9907758D","PARENT_OF"
"MRTM1","9907758D","PARENT_OF"
"EJULU","9907759B","PARENT_OF"
"MRTM1","9907759B","PARENT_OF"
"EJULU","9907759C","PARENT_OF"
"MRTM1","9907759C","PARENT_OF"
"EJULU","9907759D","PARENT_OF"
"MRTM1","9907759D","PARENT_OF"
"EJULU","9907763C","PARENT_OF"
"MRTM1","9907763C","PARENT_OF"
"EJULU","9907763D","PARENT_OF"
"MRTM1","9907763D","PARENT_OF"
"EJULU","9907764A","PARENT_OF"
"MRTM1","9907764A","PARENT_OF"
"EJULU","9907764B","PARENT_OF"
"MRTM1","9907764B","PARENT_OF"
"EJULU","9907766A","PARENT_OF"
"MRTM1","9907766A","PARENT_OF"
"EJULU","9907766B","PARENT_OF"
"MRTM1","9907766B","PARENT_OF"
"EJULU","9907766C","PARENT_OF"
"MRTM1","9907766C","PARENT_OF"
"EJULU","9907766D","PARENT_OF"
"MRTM1","9907766D","PARENT_OF"
"EJULU","9907768A","PARENT_OF"
"MRTM1","9907768A","PARENT_OF"
"EJULU","9907768B","PARENT_OF"
"MRTM1","9907768B","PARENT_OF"
"EJULU","9907770B","PARENT_OF"
"MRTM1","9907770B","PARENT_OF"
"EJULU","9907770C","PARENT_OF"
"MRTM1","9907770C","PARENT_OF"
"14/6","9907804A","PARENT_OF"
"MRTM1","9907804A","PARENT_OF"
"14/6","9907804B","PARENT_OF"
"MRTM1","9907804B","PARENT_OF"
"14/6","9907820","PARENT_OF"
"MRTM1","9907820","PARENT_OF"
"14/6","9907834","PARENT_OF"
"MRTM1","9907834","PARENT_OF"
"14/6","9907836","PARENT_OF"
"MRTM1","9907836","PARENT_OF"
"14/6","9907839","PARENT_OF"
"MRTM1","9907839","PARENT_OF"
"MRTM1","9907851A","PARENT_OF"
"PC110","9907851A","PARENT_OF"
"MRTM1","9907851B","PARENT_OF"
"PC110","9907851B","PARENT_OF"
"MRTM1","9907851C","PARENT_OF"
"PC110","9907851C","PARENT_OF"
"MRTM1","9907854A","PARENT_OF"
"PC110","9907854A","PARENT_OF"
"MRTM1","9907854B","PARENT_OF"
"PC110","9907854B","PARENT_OF"
"MRTM1","9907855A","PARENT_OF"
"PC110","9907855A","PARENT_OF"
"EJULU","9907974A","PARENT_OF"
"MRTM1","9907974A","PARENT_OF"
"EJULU","9907981A","PARENT_OF"
"MRTM1","9907981A","PARENT_OF"
"EJULU","9907981B","PARENT_OF"
"MRTM1","9907981B","PARENT_OF"
"EJULU","9907982B","PARENT_OF"
"MRTM1","9907982B","PARENT_OF"
"EJULU","9907982C","PARENT_OF"
"MRTM1","9907982C","PARENT_OF"
"EJULU","9907982D","PARENT_OF"
"MRTM1","9907982D","PARENT_OF"
"EJULU","9907983A","PARENT_OF"
"MRTM1","9907983A","PARENT_OF"
"EJULU","9907983B","PARENT_OF"
"MRTM1","9907983B","PARENT_OF"
"EJULU","9907984A","PARENT_OF"
"MRTM1","9907984A","PARENT_OF"
"EJULU","9907984B","PARENT_OF"
"MRTM1","9907984B","PARENT_OF"
"EJULU","9907984C","PARENT_OF"
"MRTM1","9907984C","PARENT_OF"
"EJULU","9907987A","PARENT_OF"
"MRTM1","9907987A","PARENT_OF"
"EJULU","9907987B","PARENT_OF"
"MRTM1","9907987B","PARENT_OF"
"EJULU","9907987C","PARENT_OF"
"MRTM1","9907987C","PARENT_OF"
"EJULU","9907988C","PARENT_OF"
"MRTM1","9907988C","PARENT_OF"
"EJULU","9907989A","PARENT_OF"
"MRTM1","9907989A","PARENT_OF"
"EJULU","9907989B","PARENT_OF"
"MRTM1","9907989B","PARENT_OF"
"EJULU","9907989C","PARENT_OF"
"MRTM1","9907989C","PARENT_OF"
"EJULU","9907989D","PARENT_OF"
"MRTM1","9907989D","PARENT_OF"
"EJULU","9907989E","PARENT_OF"
"MRTM1","9907989E","PARENT_OF"
"EJULU","9907991A","PARENT_OF"
"MRTM1","9907991A","PARENT_OF"
"EJULU","9907991B","PARENT_OF"
"MRTM1","9907991B","PARENT_OF"
"EJULU","9907992A","PARENT_OF"
"MRTM1","9907992A","PARENT_OF"
"EJULU","9907992B","PARENT_OF"
"MRTM1","9907992B","PARENT_OF"
"EJULU","9907992C","PARENT_OF"
"MRTM1","9907992C","PARENT_OF"
"EJULU","9907992D","PARENT_OF"
"MRTM1","9907992D","PARENT_OF"
"EJULU","9907992E","PARENT_OF"
"MRTM1","9907992E","PARENT_OF"
"EJULU","9907993A","PARENT_OF"
"MRTM1","9907993A","PARENT_OF"
"EJULU","9907993B","PARENT_OF"
"MRTM1","9907993B","PARENT_OF"
"EJULU","9907993D","PARENT_OF"
"MRTM1","9907993D","PARENT_OF"
"EJULU","9907995B","PARENT_OF"
"MRTM1","9907995B","PARENT_OF"
"EJULU","9907995D","PARENT_OF"
"MRTM1","9907995D","PARENT_OF"
"EJULU","9907997","PARENT_OF"
"MRTM1","9907997","PARENT_OF"
"EJULU","9907998A","PARENT_OF"
"MRTM1","9907998A","PARENT_OF"
"EJULU","9907998D","PARENT_OF"
"MRTM1","9907998D","PARENT_OF"
"EJULU","9907998E","PARENT_OF"
"MRTM1","9907998E","PARENT_OF"
"EJULU","9907999A","PARENT_OF"
"MRTM1","9907999A","PARENT_OF"
"EJULU","9907999B","PARENT_OF"
"MRTM1","9907999B","PARENT_OF"
"EJULU","9907999C","PARENT_OF"
"MRTM1","9907999C","PARENT_OF"
"EJULU","9907999D","PARENT_OF"
"MRTM1","9907999D","PARENT_OF"
"EJULU","9907999E","PARENT_OF"
"MRTM1","9907999E","PARENT_OF"
"EJULU","9908000A","PARENT_OF"
"MRTM1","9908000A","PARENT_OF"
"EJULU","9908000B","PARENT_OF"
"MRTM1","9908000B","PARENT_OF"
"EJULU","9908000C","PARENT_OF"
"MRTM1","9908000C","PARENT_OF"
"14/6","9908013A","PARENT_OF"
"MRTM1","9908013A","PARENT_OF"
"14/6","9908013B","PARENT_OF"
"MRTM1","9908013B","PARENT_OF"
"14/6","9908020","PARENT_OF"
"MRTM1","9908020","PARENT_OF"
"14/6","9908104","PARENT_OF"
"MRTM1","9908104","PARENT_OF"
"14/6","9908114","PARENT_OF"
"MRTM1","9908114","PARENT_OF"
"14/6","9908120","PARENT_OF"
"MRTM1","9908120","PARENT_OF"
"MRTM1","9908133A","PARENT_OF"
"PC110","9908133A","PARENT_OF"
"MRTM1","9908137B","PARENT_OF"
"PC110","9908137B","PARENT_OF"
"4/10","9908149","PARENT_OF"
"MRTM1","9908149","PARENT_OF"
"4/10","9908150A","PARENT_OF"
"MRTM1","9908150A","PARENT_OF"
"4/10","9908150C","PARENT_OF"
"MRTM1","9908150C","PARENT_OF"
"4/10","9908155A","PARENT_OF"
"MRTM1","9908155A","PARENT_OF"
"4/10","9908156B1","PARENT_OF"
"MRTM1","9908156B1","PARENT_OF"
"4/10","9908156B2","PARENT_OF"
"MRTM1","9908156B2","PARENT_OF"
"4/10","9908156C","PARENT_OF"
"MRTM1","9908156C","PARENT_OF"
"4/10","9908160A1","PARENT_OF"
"MRTM1","9908160A1","PARENT_OF"
"4/10","9908160A2","PARENT_OF"
"MRTM1","9908160A2","PARENT_OF"
"EJULU","9908201","PARENT_OF"
"MRTM1","9908201","PARENT_OF"
"EJULU","9908202A","PARENT_OF"
"MRTM1","9908202A","PARENT_OF"
"EJULU","9908202B","PARENT_OF"
"MRTM1","9908202B","PARENT_OF"
"EJULU","9908203","PARENT_OF"
"MRTM1","9908203","PARENT_OF"
"EJULU","9908204A","PARENT_OF"
"MRTM1","9908204A","PARENT_OF"
"EJULU","9908204B","PARENT_OF"
"MRTM1","9908204B","PARENT_OF"
"EJULU","9908205A","PARENT_OF"
"MRTM1","9908205A","PARENT_OF"
"EJULU","9908205B","PARENT_OF"
"MRTM1","9908205B","PARENT_OF"
"EJULU","9908206A","PARENT_OF"
"MRTM1","9908206A","PARENT_OF"
"EJULU","9908206B","PARENT_OF"
"MRTM1","9908206B","PARENT_OF"
"EJULU","9908206C","PARENT_OF"
"MRTM1","9908206C","PARENT_OF"
"EJULU","9908206D","PARENT_OF"
"MRTM1","9908206D","PARENT_OF"
"EJULU","9908207A","PARENT_OF"
"MRTM1","9908207A","PARENT_OF"
"EJULU","9908207B","PARENT_OF"
"MRTM1","9908207B","PARENT_OF"
"EJULU","9908208A","PARENT_OF"
"MRTM1","9908208A","PARENT_OF"
"EJULU","9908208B","PARENT_OF"
"MRTM1","9908208B","PARENT_OF"
"EJULU","9908208C","PARENT_OF"
"MRTM1","9908208C","PARENT_OF"
"EJULU","9908208D","PARENT_OF"
"MRTM1","9908208D","PARENT_OF"
"EJULU","9908208E","PARENT_OF"
"MRTM1","9908208E","PARENT_OF"
"EJULU","9908210A","PARENT_OF"
"MRTM1","9908210A","PARENT_OF"
"EJULU","9908210B","PARENT_OF"
"MRTM1","9908210B","PARENT_OF"
"EJULU","9908210C","PARENT_OF"
"MRTM1","9908210C","PARENT_OF"
"EJULU","9908211A","PARENT_OF"
"MRTM1","9908211A","PARENT_OF"
"EJULU","9908211C","PARENT_OF"
"MRTM1","9908211C","PARENT_OF"
"EJULU","9908212A","PARENT_OF"
"MRTM1","9908212A","PARENT_OF"
"EJULU","9908212B","PARENT_OF"
"MRTM1","9908212B","PARENT_OF"
"EJULU","9908212C","PARENT_OF"
"MRTM1","9908212C","PARENT_OF"
"EJULU","9908213B","PARENT_OF"
"MRTM1","9908213B","PARENT_OF"
"EJULU","9908213C","PARENT_OF"
"MRTM1","9908213C","PARENT_OF"
"EJULU","9908215","PARENT_OF"
"MRTM1","9908215","PARENT_OF"
"EJULU","9908218","PARENT_OF"
"MRTM1","9908218","PARENT_OF"
"EJULU","9908220B","PARENT_OF"
"MRTM1","9908220B","PARENT_OF"
"EJULU","9908220C","PARENT_OF"
"MRTM1","9908220C","PARENT_OF"
"EJULU","9908220D","PARENT_OF"
"MRTM1","9908220D","PARENT_OF"
"EJULU","9908221A","PARENT_OF"
"MRTM1","9908221A","PARENT_OF"
"EJULU","9908221B","PARENT_OF"
"MRTM1","9908221B","PARENT_OF"
"EJULU","9908222A","PARENT_OF"
"MRTM1","9908222A","PARENT_OF"
"EJULU","9908222B","PARENT_OF"
"MRTM1","9908222B","PARENT_OF"
"EJULU","9908222C","PARENT_OF"
"MRTM1","9908222C","PARENT_OF"
"EJULU","9908222D","PARENT_OF"
"MRTM1","9908222D","PARENT_OF"
"EJULU","9908223","PARENT_OF"
"MRTM1","9908223","PARENT_OF"
"EJULU","9908229A","PARENT_OF"
"MRTM1","9908229A","PARENT_OF"
"EJULU","9908229B","PARENT_OF"
"MRTM1","9908229B","PARENT_OF"
"EJULU","9908232A","PARENT_OF"
"MRTM1","9908232A","PARENT_OF"
"EJULU","9908232B","PARENT_OF"
"MRTM1","9908232B","PARENT_OF"
"EJULU","9908235A","PARENT_OF"
"MRTM1","9908235A","PARENT_OF"
"EJULU","9908235C","PARENT_OF"
"MRTM1","9908235C","PARENT_OF"
"EJULU","9908235D","PARENT_OF"
"MRTM1","9908235D","PARENT_OF"
"EJULU","9908237","PARENT_OF"
"MRTM1","9908237","PARENT_OF"
"EJULU","9908241","PARENT_OF"
"MRTM1","9908241","PARENT_OF"
"EJULU","9908243A","PARENT_OF"
"MRTM1","9908243A","PARENT_OF"
"EJULU","9908243B","PARENT_OF"
"MRTM1","9908243B","PARENT_OF"
"EJULU","9908244A","PARENT_OF"
"MRTM1","9908244A","PARENT_OF"
"EJULU","9908244B","PARENT_OF"
"MRTM1","9908244B","PARENT_OF"
"EJULU","9908244C","PARENT_OF"
"MRTM1","9908244C","PARENT_OF"
"EJULU","9908245A","PARENT_OF"
"MRTM1","9908245A","PARENT_OF"
"EJULU","9908245B","PARENT_OF"
"MRTM1","9908245B","PARENT_OF"
"MRTM1","9908366A","PARENT_OF"
"BB35","9908366A","PARENT_OF"
"BB35","9908382A","PARENT_OF"
"MRTM1","9908382A","PARENT_OF"
"BB35","9908382B","PARENT_OF"
"MRTM1","9908382B","PARENT_OF"
"BB35","9908382C","PARENT_OF"
"MRTM1","9908382C","PARENT_OF"
"BB35","9908384A","PARENT_OF"
"MRTM1","9908384A","PARENT_OF"
"BB35","9908387","PARENT_OF"
"MRTM1","9908387","PARENT_OF"
"BB35","9908394","PARENT_OF"
"MRTM1","9908394","PARENT_OF"
"BB35","9908404","PARENT_OF"
"MRTM1","9908404","PARENT_OF"
"BB35","9908405B","PARENT_OF"
"MRTM1","9908405B","PARENT_OF"
"BB35","9908408","PARENT_OF"
"MRTM1","9908408","PARENT_OF"
"BB35","9908415","PARENT_OF"
"MRTM1","9908415","PARENT_OF"
"BB35","9908421A","PARENT_OF"
"MRTM1","9908421A","PARENT_OF"
"BB35","9908422","PARENT_OF"
"MRTM1","9908422","PARENT_OF"
"BB35","9908423A","PARENT_OF"
"MRTM1","9908423A","PARENT_OF"
"BB35","9908423B","PARENT_OF"
"MRTM1","9908423B","PARENT_OF"
"BB35","9908426","PARENT_OF"
"MRTM1","9908426","PARENT_OF"
"MRTM1","9908532","PARENT_OF"
"BB35","9908532","PARENT_OF"
"MRTM1","9908534","PARENT_OF"
"BB35","9908534","PARENT_OF"
"MRTM1","9908546","PARENT_OF"
"BB35","9908546","PARENT_OF"
"EJULU","9908591A","PARENT_OF"
"MRTM1","9908591A","PARENT_OF"
"EJULU","9908591B","PARENT_OF"
"MRTM1","9908591B","PARENT_OF"
"EJULU","9908591C","PARENT_OF"
"MRTM1","9908591C","PARENT_OF"
"EJULU","9908592A","PARENT_OF"
"MRTM1","9908592A","PARENT_OF"
"EJULU","9908592B","PARENT_OF"
"MRTM1","9908592B","PARENT_OF"
"EJULU","9908592D","PARENT_OF"
"MRTM1","9908592D","PARENT_OF"
"EJULU","9908592E","PARENT_OF"
"MRTM1","9908592E","PARENT_OF"
"EJULU","9908593A","PARENT_OF"
"MRTM1","9908593A","PARENT_OF"
"EJULU","9908593D","PARENT_OF"
"MRTM1","9908593D","PARENT_OF"
"EJULU","9908594A","PARENT_OF"
"MRTM1","9908594A","PARENT_OF"
"EJULU","9908594B","PARENT_OF"
"MRTM1","9908594B","PARENT_OF"
"EJULU","9908594C","PARENT_OF"
"MRTM1","9908594C","PARENT_OF"
"EJULU","9908600A","PARENT_OF"
"MRTM1","9908600A","PARENT_OF"
"EJULU","9908600C","PARENT_OF"
"MRTM1","9908600C","PARENT_OF"
"EJULU","9908600D","PARENT_OF"
"MRTM1","9908600D","PARENT_OF"
"EJULU","9908601","PARENT_OF"
"MRTM1","9908601","PARENT_OF"
"EJULU","9908603A","PARENT_OF"
"MRTM1","9908603A","PARENT_OF"
"EJULU","9908603B","PARENT_OF"
"MRTM1","9908603B","PARENT_OF"
"EJULU","9908603C","PARENT_OF"
"MRTM1","9908603C","PARENT_OF"
"EJULU","9908603D","PARENT_OF"
"MRTM1","9908603D","PARENT_OF"
"EJULU","9908605A","PARENT_OF"
"MRTM1","9908605A","PARENT_OF"
"EJULU","9908605B","PARENT_OF"
"MRTM1","9908605B","PARENT_OF"
"EJULU","9908605D","PARENT_OF"
"MRTM1","9908605D","PARENT_OF"
"EJULU","9908607A","PARENT_OF"
"MRTM1","9908607A","PARENT_OF"
"EJULU","9908607B","PARENT_OF"
"MRTM1","9908607B","PARENT_OF"
"EJULU","9908610A","PARENT_OF"
"MRTM1","9908610A","PARENT_OF"
"EJULU","9908610B","PARENT_OF"
"MRTM1","9908610B","PARENT_OF"
"EJULU","9908613","PARENT_OF"
"MRTM1","9908613","PARENT_OF"
"EJULU","9908616B","PARENT_OF"
"MRTM1","9908616B","PARENT_OF"
"EJULU","9908617A","PARENT_OF"
"MRTM1","9908617A","PARENT_OF"
"EJULU","9908617B","PARENT_OF"
"MRTM1","9908617B","PARENT_OF"
"EJULU","9908617C","PARENT_OF"
"MRTM1","9908617C","PARENT_OF"
"EJULU","9908617D","PARENT_OF"
"MRTM1","9908617D","PARENT_OF"
"EJULU","9908618C","PARENT_OF"
"MRTM1","9908618C","PARENT_OF"
"EJULU","9908620A1","PARENT_OF"
"MRTM1","9908620A1","PARENT_OF"
"EJULU","9908620A2","PARENT_OF"
"MRTM1","9908620A2","PARENT_OF"
"EJULU","9908620B","PARENT_OF"
"MRTM1","9908620B","PARENT_OF"
"EJULU","9908620C","PARENT_OF"
"MRTM1","9908620C","PARENT_OF"
"EJULU","9908620D","PARENT_OF"
"MRTM1","9908620D","PARENT_OF"
"EJULU","9908621B","PARENT_OF"
"MRTM1","9908621B","PARENT_OF"
"EJULU","9908622A","PARENT_OF"
"MRTM1","9908622A","PARENT_OF"
"EJULU","9908622B","PARENT_OF"
"MRTM1","9908622B","PARENT_OF"
"EJULU","9908622C","PARENT_OF"
"MRTM1","9908622C","PARENT_OF"
"EJULU","9908625A","PARENT_OF"
"MRTM1","9908625A","PARENT_OF"
"EJULU","9908625B","PARENT_OF"
"MRTM1","9908625B","PARENT_OF"
"EJULU","9908625C","PARENT_OF"
"MRTM1","9908625C","PARENT_OF"
"EJULU","9908629A","PARENT_OF"
"MRTM1","9908629A","PARENT_OF"
"EJULU","9908629B","PARENT_OF"
"MRTM1","9908629B","PARENT_OF"
"EJULU","9908630A","PARENT_OF"
"MRTM1","9908630A","PARENT_OF"
"EJULU","9908630B","PARENT_OF"
"MRTM1","9908630B","PARENT_OF"
"TL1","9908785B","PARENT_OF"
"MRTM1","9908785B","PARENT_OF"
"TL1","9908789A","PARENT_OF"
"MRTM1","9908789A","PARENT_OF"
"TL1","9908789B","PARENT_OF"
"MRTM1","9908789B","PARENT_OF"
"PC110","9908794A","PARENT_OF"
"MRTM1","9908794A","PARENT_OF"
"PC110","9908794B","PARENT_OF"
"MRTM1","9908794B","PARENT_OF"
"PC110","9908797A","PARENT_OF"
"MRTM1","9908797A","PARENT_OF"
"PC110","9908797B","PARENT_OF"
"MRTM1","9908797B","PARENT_OF"
"MRTM1","9908859A","PARENT_OF"
"BB35","9908859A","PARENT_OF"
"MRTM1","9908859B","PARENT_OF"
"BB35","9908859B","PARENT_OF"
"EJULU","9908981A","PARENT_OF"
"MRTM1","9908981A","PARENT_OF"
"EJULU","9908981B","PARENT_OF"
"MRTM1","9908981B","PARENT_OF"
"EJULU","9908984A","PARENT_OF"
"MRTM1","9908984A","PARENT_OF"
"EJULU","9908984B","PARENT_OF"
"MRTM1","9908984B","PARENT_OF"
"EJULU","9908987B1","PARENT_OF"
"MRTM1","9908987B1","PARENT_OF"
"EJULU","9908987B2","PARENT_OF"
"MRTM1","9908987B2","PARENT_OF"
"EJULU","9908987C","PARENT_OF"
"MRTM1","9908987C","PARENT_OF"
"EJULU","9908990A","PARENT_OF"
"MRTM1","9908990A","PARENT_OF"
"EJULU","9908990B","PARENT_OF"
"MRTM1","9908990B","PARENT_OF"
"EJULU","9908990C","PARENT_OF"
"MRTM1","9908990C","PARENT_OF"
"EJULU","9908991","PARENT_OF"
"MRTM1","9908991","PARENT_OF"
"EJULU","9908995A","PARENT_OF"
"MRTM1","9908995A","PARENT_OF"
"EJULU","9908995B","PARENT_OF"
"MRTM1","9908995B","PARENT_OF"
"EJULU","9908995C","PARENT_OF"
"MRTM1","9908995C","PARENT_OF"
"EJULU","9908997A","PARENT_OF"
"MRTM1","9908997A","PARENT_OF"
"EJULU","9908997B","PARENT_OF"
"MRTM1","9908997B","PARENT_OF"
"EJULU","9908998B","PARENT_OF"
"MRTM1","9908998B","PARENT_OF"
"EJULU","9908998C","PARENT_OF"
"MRTM1","9908998C","PARENT_OF"
"EJULU","9908998D","PARENT_OF"
"MRTM1","9908998D","PARENT_OF"
"EJULU","9908999B","PARENT_OF"
"MRTM1","9908999B","PARENT_OF"
"EJULU","9908999C","PARENT_OF"
"MRTM1","9908999C","PARENT_OF"
"EJULU","9909001A","PARENT_OF"
"MRTM1","9909001A","PARENT_OF"
"EJULU","9909001B","PARENT_OF"
"MRTM1","9909001B","PARENT_OF"
"EJULU","9909001C","PARENT_OF"
"MRTM1","9909001C","PARENT_OF"
"EJULU","9909003A","PARENT_OF"
"MRTM1","9909003A","PARENT_OF"
"EJULU","9909003B","PARENT_OF"
"MRTM1","9909003B","PARENT_OF"
"EJULU","9909003C","PARENT_OF"
"MRTM1","9909003C","PARENT_OF"
"EJULU","9909004B","PARENT_OF"
"MRTM1","9909004B","PARENT_OF"
"EJULU","9909004C","PARENT_OF"
"MRTM1","9909004C","PARENT_OF"
"EJULU","9909005","PARENT_OF"
"MRTM1","9909005","PARENT_OF"
"4/10","9909076A","PARENT_OF"
"MRTM1","9909076A","PARENT_OF"
"4/10","9909076B","PARENT_OF"
"MRTM1","9909076B","PARENT_OF"
"4/10","9909076C","PARENT_OF"
"MRTM1","9909076C","PARENT_OF"
"4/10","9909083","PARENT_OF"
"MRTM1","9909083","PARENT_OF"
"MRTM1","9909086","PARENT_OF"
"4/10","9909086","PARENT_OF"
"TL1","9909091A","PARENT_OF"
"12/108","9909091A","PARENT_OF"
"TL1","9909092A","PARENT_OF"
"12/108","9909092A","PARENT_OF"
"TL1","9909092B","PARENT_OF"
"12/108","9909092B","PARENT_OF"
"TL1","9909093B","PARENT_OF"
"12/108","9909093B","PARENT_OF"
"TL1","9909093C","PARENT_OF"
"12/108","9909093C","PARENT_OF"
"TL1","9909094B","PARENT_OF"
"12/108","9909094B","PARENT_OF"
"TL1","9909097","PARENT_OF"
"12/108","9909097","PARENT_OF"
"BB35","9909142A","PARENT_OF"
"MRTM1","9909142A","PARENT_OF"
"BB35","9909142C","PARENT_OF"
"MRTM1","9909142C","PARENT_OF"
"BB35","9909149A","PARENT_OF"
"MRTM1","9909149A","PARENT_OF"
"BB35","9909149B","PARENT_OF"
"MRTM1","9909149B","PARENT_OF"
"BB35","9909150","PARENT_OF"
"MRTM1","9909150","PARENT_OF"
"BB35","9909151A","PARENT_OF"
"MRTM1","9909151A","PARENT_OF"
"BB35","9909151B","PARENT_OF"
"MRTM1","9909151B","PARENT_OF"
"BB35","9909151C","PARENT_OF"
"MRTM1","9909151C","PARENT_OF"
"BB35","9909155A","PARENT_OF"
"MRTM1","9909155A","PARENT_OF"
"BB35","9909156","PARENT_OF"
"MRTM1","9909156","PARENT_OF"
"BB35","9909232A2","PARENT_OF"
"MRTM1","9909232A2","PARENT_OF"
"BB35","9909238","PARENT_OF"
"MRTM1","9909238","PARENT_OF"
"BB35","9909239A","PARENT_OF"
"MRTM1","9909239A","PARENT_OF"
"BB35","9909239B","PARENT_OF"
"MRTM1","9909239B","PARENT_OF"
"BB35","9909240","PARENT_OF"
"MRTM1","9909240","PARENT_OF"
"BB35","9909243A","PARENT_OF"
"MRTM1","9909243A","PARENT_OF"
"BB35","9909243B","PARENT_OF"
"MRTM1","9909243B","PARENT_OF"
"BB35","9909243C","PARENT_OF"
"MRTM1","9909243C","PARENT_OF"
"BB35","9909244","PARENT_OF"
"MRTM1","9909244","PARENT_OF"
"BB35","9909248","PARENT_OF"
"MRTM1","9909248","PARENT_OF"
"BB35","9909334B","PARENT_OF"
"MRTM1","9909334B","PARENT_OF"
"BB35","9909341B","PARENT_OF"
"MRTM1","9909341B","PARENT_OF"
"BB35","9909342A","PARENT_OF"
"MRTM1","9909342A","PARENT_OF"
"BB35","9909342B","PARENT_OF"
"MRTM1","9909342B","PARENT_OF"
"BB35","9909346","PARENT_OF"
"MRTM1","9909346","PARENT_OF"
"BB35","9909347A","PARENT_OF"
"MRTM1","9909347A","PARENT_OF"
"BB35","9909347B","PARENT_OF"
"MRTM1","9909347B","PARENT_OF"
"BB35","9909348","PARENT_OF"
"MRTM1","9909348","PARENT_OF"
"BB35","9909349B","PARENT_OF"
"MRTM1","9909349B","PARENT_OF"
"BB35","9909350A","PARENT_OF"
"MRTM1","9909350A","PARENT_OF"
"BB35","9909350B","PARENT_OF"
"MRTM1","9909350B","PARENT_OF"
"BB35","9909353B","PARENT_OF"
"MRTM1","9909353B","PARENT_OF"
"BB35","9909354A","PARENT_OF"
"MRTM1","9909354A","PARENT_OF"
"BB35","9909354B","PARENT_OF"
"MRTM1","9909354B","PARENT_OF"
"BB35","9909354C","PARENT_OF"
"MRTM1","9909354C","PARENT_OF"
"BB35","9909356","PARENT_OF"
"MRTM1","9909356","PARENT_OF"
"BB35","9909426A","PARENT_OF"
"MRTM1","9909426A","PARENT_OF"
"BB35","9909426B","PARENT_OF"
"MRTM1","9909426B","PARENT_OF"
"BB35","9909427","PARENT_OF"
"MRTM1","9909427","PARENT_OF"
"BB35","9909430A","PARENT_OF"
"MRTM1","9909430A","PARENT_OF"
"BB35","9909437","PARENT_OF"
"MRTM1","9909437","PARENT_OF"
"MRTM1","9909495","PARENT_OF"
"4/10","9909495","PARENT_OF"
"BB35","9909547C","PARENT_OF"
"MRTM1","9909547C","PARENT_OF"
"BB35","9909551","PARENT_OF"
"MRTM1","9909551","PARENT_OF"
"BB35","9909554A","PARENT_OF"
"MRTM1","9909554A","PARENT_OF"
"BB35","9909554B","PARENT_OF"
"MRTM1","9909554B","PARENT_OF"
"BB35","9909559","PARENT_OF"
"MRTM1","9909559","PARENT_OF"
"BB35","9909607A","PARENT_OF"
"MRTM1","9909607A","PARENT_OF"
"BB35","9909607B","PARENT_OF"
"MRTM1","9909607B","PARENT_OF"
"BB35","9909648","PARENT_OF"
"MRTM1","9909648","PARENT_OF"
"BB35","9909653","PARENT_OF"
