id:ID,gener,par1,par2,year:int,:LABEL
"0401726C","2","9400430","14/140","2004","Plant"
"0401728A","2","9400430","14/140","2004","Plant"
"0401728B","2","9400430","14/140","2004","Plant"
"0401728C","2","9400430","14/140","2004","Plant"
"0401728D","2","9400430","14/140","2004","Plant"
"0401731A","2","9400430","14/140","2004","Plant"
"0401731B","2","9400430","14/140","2004","Plant"
"0401734A","2","9400430","14/140","2004","Plant"
"0401734B","2","9400430","14/140","2004","Plant"
"0401734C","2","9400430","14/140","2004","Plant"
"0401735A","2","9400430","14/140","2004","Plant"
"0401735B","2","9400430","14/140","2004","Plant"
"0401736A","2","9400430","14/140","2004","Plant"
"0401736B","2","9400430","14/140","2004","Plant"
"0401736C","2","9400430","14/140","2004","Plant"
"0401738A","2","9400430","14/140","2004","Plant"
"0401740A","2","9400430","14/140","2004","Plant"
"0401740B","2","9400430","14/140","2004","Plant"
"0401740C","2","9400430","14/140","2004","Plant"
"0401741A","2","9400430","14/140","2004","Plant"
"0401741B","2","9400430","14/140","2004","Plant"
"0401741C","2","9400430","14/140","2004","Plant"
"0401750B","2","9400430","14/140","2004","Plant"
"0401783A","2","9400201","6/8","2004","Plant"
"0401783B","2","9400201","6/8","2004","Plant"
"0401789A","2","9400201","6/8","2004","Plant"
"0401789B","2","9400201","6/8","2004","Plant"
"0401794A","2","9400430","14/140","2004","Plant"
"0401794B","2","9400430","14/140","2004","Plant"
"0401794C","2","9400430","14/140","2004","Plant"
"0401795A","2","9400430","14/140","2004","Plant"
"0401795B","2","9400430","14/140","2004","Plant"
"0401797","2","9400430","14/140","2004","Plant"
"0401800A","2","9400430","14/140","2004","Plant"
"0401800C","2","9400430","14/140","2004","Plant"
"0401806","2","9400430","14/140","2004","Plant"
"0401807A","2","9400430","14/140","2004","Plant"
"0401807B","2","9400430","14/140","2004","Plant"
"0401807C","2","9400430","14/140","2004","Plant"
"0401811A","2","9400430","14/140","2004","Plant"
"0401811B","2","9400430","14/140","2004","Plant"
"0401812A","2","9400430","14/140","2004","Plant"
"0401812B","2","9400430","14/140","2004","Plant"
"0401812C","2","9400430","14/140","2004","Plant"
"0401820A","2","9400430","14/140","2004","Plant"
"0401820B","2","9400430","14/140","2004","Plant"
"0401820C","2","9400430","14/140","2004","Plant"
"0401821A","2","9400430","14/140","2004","Plant"
"0401821B","2","9400430","14/140","2004","Plant"
"0401824A","2","9400430","14/140","2004","Plant"
"0401824C","2","9400430","14/140","2004","Plant"
"0401826","2","9400430","14/140","2004","Plant"
"0401833A","2","9400430","14/140","2004","Plant"
"0401833B","2","9400430","14/140","2004","Plant"
"0401833C","2","9400430","14/140","2004","Plant"
"0401833D","2","9400430","14/140","2004","Plant"
"0401834A","2","9400430","14/140","2004","Plant"
"0401834B","2","9400430","14/140","2004","Plant"
"0401834C","2","9400430","14/140","2004","Plant"
"0401839","2","9400430","14/140","2004","Plant"
"0401840","2","9400430","14/140","2004","Plant"
"0401842A","2","9400430","14/140","2004","Plant"
"0401846A","2","9400430","14/140","2004","Plant"
"0401861A","2","9400201","16/163","2004","Plant"
"0401861B","2","9400201","16/163","2004","Plant"
"0401862A","2","9400201","16/163","2004","Plant"
"0401862C","2","9400201","16/163","2004","Plant"
"0401862D","2","9400201","16/163","2004","Plant"
"0401868A","2","9400201","16/163","2004","Plant"
"0401874","2","9400201","16/163","2004","Plant"
"0401875","2","9400201","16/163","2004","Plant"
"0401876","2","9400201","16/163","2004","Plant"
"0401893A","2","9400201","16/163","2004","Plant"
"0401893C","2","9400201","16/163","2004","Plant"
"0401928","2","9400208","303/577","2004","Plant"
"0401932","2","9400201","16/163","2004","Plant"
"0401934","2","9400201","16/163","2004","Plant"
"0401945A","2","9400201","16/163","2004","Plant"
"0401945B","2","9400201","16/163","2004","Plant"
"0401945C","2","9400201","16/163","2004","Plant"
"0401945E","2","9400201","16/163","2004","Plant"
"0401964A","2","9400258","16/163","2004","Plant"
"0401982A","2","9400258","16/163","2004","Plant"
"0401982B","2","9400258","16/163","2004","Plant"
"0401983A","2","9400258","16/163","2004","Plant"
"0401997","2","9400208","16/163","2004","Plant"
"0402000A","2","9400208","16/163","2004","Plant"
"0402002A","2","9400208","16/163","2004","Plant"
"0402002B","2","9400208","16/163","2004","Plant"
"0402003A","2","9400208","16/163","2004","Plant"
"0402003B","2","9400208","16/163","2004","Plant"
"0402003D","2","9400208","16/163","2004","Plant"
"0402013","2","9400430","16/163","2004","Plant"
"0402024","2","9400430","16/163","2004","Plant"
"0402028A","2","9400430","16/163","2004","Plant"
"0402028B","2","9400430","16/163","2004","Plant"
"0402032A","2","9400430","16/163","2004","Plant"
"0402033A","2","9400430","16/163","2004","Plant"
"0402042","2","9400430","16/163","2004","Plant"
"0402044","2","9400430","16/163","2004","Plant"
"0402045A","2","9400430","16/163","2004","Plant"
"0402045B","2","9400430","16/163","2004","Plant"
"0402051A","2","9400430","16/163","2004","Plant"
"0402051B","2","9400430","16/163","2004","Plant"
"0402051C","2","9400430","16/163","2004","Plant"
"0402051D","2","9400430","16/163","2004","Plant"
"0402052A","2","9400430","16/163","2004","Plant"
"0402052C","2","9400430","16/163","2004","Plant"
"0402055","2","9400430","16/163","2004","Plant"
"0402058","2","9400430","16/163","2004","Plant"
"0402067","2","9400430","16/163","2004","Plant"
"0402072","2","9400430","16/163","2004","Plant"
"0402075A","2","9400430","16/163","2004","Plant"
"0402075B","2","9400430","16/163","2004","Plant"
"0402077A","2","9400430","16/163","2004","Plant"
"0402077B","2","9400430","16/163","2004","Plant"
"0402077C","2","9400430","16/163","2004","Plant"
"0402080A","2","9400430","16/163","2004","Plant"
"0402080B","2","9400430","16/163","2004","Plant"
"0402080C","2","9400430","16/163","2004","Plant"
"0402087","2","9400201","16/163","2004","Plant"
"0402090","2","9400201","16/163","2004","Plant"
"0402093A","2","9400201","16/163","2004","Plant"
"0402093B","2","9400201","16/163","2004","Plant"
"0402094","2","9400201","16/163","2004","Plant"
"0402106","2","9400201","16/163","2004","Plant"
"0402109","2","9400201","16/163","2004","Plant"
"0402120","2","9400201","16/163","2004","Plant"
"0402144A","2","9400201","6/8","2004","Plant"
"0402144B","2","9400201","6/8","2004","Plant"
"0402150","2","9400201","6/8","2004","Plant"
"0402173B","2","9400258","EJULU","2004","Plant"
"0402186B","2","9400258","EJULU","2004","Plant"
"0402189B","2","9400258","EJULU","2004","Plant"
"0402197","2","9400258","16/163","2004","Plant"
"0402233A","2","9400430","16/163","2004","Plant"
"0402233B","2","9400430","16/163","2004","Plant"
"0402234","2","9400430","16/163","2004","Plant"
"0402235A","2","9400430","16/163","2004","Plant"
"0402235C","2","9400430","16/163","2004","Plant"
"0402236A","2","9400430","16/163","2004","Plant"
"0402236B","2","9400430","16/163","2004","Plant"
"0402238A","2","9400430","16/163","2004","Plant"
"0402239A","2","9400430","16/163","2004","Plant"
"0402239B","2","9400430","16/163","2004","Plant"
"0402239C","2","9400430","16/163","2004","Plant"
"0402239D","2","9400430","16/163","2004","Plant"
"0402239E","2","9400430","16/163","2004","Plant"
"0402239F","2","9400430","16/163","2004","Plant"
"0402239G","2","9400430","16/163","2004","Plant"
"0402239H","2","9400430","16/163","2004","Plant"
"0402240A","2","9400430","16/163","2004","Plant"
"0402240B","2","9400430","16/163","2004","Plant"
"0402243A","2","9400430","16/163","2004","Plant"
"0402243B","2","9400430","16/163","2004","Plant"
"0402245A","2","9400430","16/163","2004","Plant"
"0402245B","2","9400430","16/163","2004","Plant"
"0402245C","2","9400430","16/163","2004","Plant"
"0402247A","2","9400430","16/163","2004","Plant"
"0402248A","2","9400430","16/163","2004","Plant"
"0402248B","2","9400430","16/163","2004","Plant"
"0402249","2","9400430","16/163","2004","Plant"
"0402254","2","9400430","16/163","2004","Plant"
"0402259A","2","9400430","16/163","2004","Plant"
"0402259B","2","9400430","16/163","2004","Plant"
"0402259C","2","9400430","16/163","2004","Plant"
"0402263A","2","9400430","16/163","2004","Plant"
"0402263B","2","9400430","16/163","2004","Plant"
"0402267A","2","9400430","16/163","2004","Plant"
"0402267B","2","9400430","16/163","2004","Plant"
"0402267C","2","9400430","16/163","2004","Plant"
"0402270A","2","9400430","16/163","2004","Plant"
"0402275","2","9400258","6/8","2004","Plant"
"0402336","2","9400201","BB35","2004","Plant"
"0402339","2","9400201","BB35","2004","Plant"
"0402340","2","9400201","BB35","2004","Plant"
"0402351A","2","9400201","BB35","2004","Plant"
"0402351B","2","9400201","BB35","2004","Plant"
"0402386","2","9400258","16/163","2004","Plant"
"0402403B","2","9400201","16/163","2004","Plant"
"0402412A","2","9400201","16/163","2004","Plant"
"0402412B","2","9400201","16/163","2004","Plant"
"0402413","2","9400201","16/163","2004","Plant"
"0402418A","2","9400201","16/163","2004","Plant"
"0402418B","2","9400201","16/163","2004","Plant"
"0402421A","2","9400201","16/163","2004","Plant"
"0402433B","2","9400201","16/163","2004","Plant"
"0402435","2","9400201","16/163","2004","Plant"
"0402439","2","9400201","16/163","2004","Plant"
"0402447A","2","9400258","16/163","2004","Plant"
"0402447B","2","9400258","16/163","2004","Plant"
"0402460A","2","9400258","16/163","2004","Plant"
"0402467A","2","9400201","16/163","2004","Plant"
"0402477A","2","9400201","16/163","2004","Plant"
"0402477B","2","9400201","16/163","2004","Plant"
"0402477C","2","9400201","16/163","2004","Plant"
"0402490","2","9400201","16/163","2004","Plant"
"0402505","2","9400201","6/8","2004","Plant"
"0402521B","2","9400201","6/8","2004","Plant"
"0402601A","2","9400430","16/163","2004","Plant"
"0402601B","2","9400430","16/163","2004","Plant"
"0402602B","2","9400430","16/163","2004","Plant"
"0402602C","2","9400430","16/163","2004","Plant"
"0402604","2","9400430","16/163","2004","Plant"
"0402605","2","9400430","16/163","2004","Plant"
"0402607","2","9400430","16/163","2004","Plant"
"0402608A","2","9400430","16/163","2004","Plant"
"0402610A","2","9400430","16/163","2004","Plant"
"0402610C","2","9400430","16/163","2004","Plant"
"0402612A","2","9400430","16/163","2004","Plant"
"0402613A","2","9400430","16/163","2004","Plant"
"0402613B","2","9400430","16/163","2004","Plant"
"0402613C","2","9400430","16/163","2004","Plant"
"0402617","2","9400430","16/163","2004","Plant"
"0402623A","2","9400430","16/163","2004","Plant"
"0402623B","2","9400430","16/163","2004","Plant"
"0402627A","2","9400430","16/163","2004","Plant"
"0402627B","2","9400430","16/163","2004","Plant"
"0402627C","2","9400430","16/163","2004","Plant"
"0402631","2","9400430","16/163","2004","Plant"
"0402634B","2","9400430","16/163","2004","Plant"
"0402635A","2","9400430","16/163","2004","Plant"
"0402635B","2","9400430","16/163","2004","Plant"
"0402639A","2","9400430","16/163","2004","Plant"
"0402639B","2","9400430","16/163","2004","Plant"
"0402640","2","9400430","16/163","2004","Plant"
"0402642A","2","9400430","16/163","2004","Plant"
"0402642B","2","9400430","16/163","2004","Plant"
"0402642C","2","9400430","16/163","2004","Plant"
"0402643A","2","9400430","16/163","2004","Plant"
"0402643B","2","9400430","16/163","2004","Plant"
"0402643C","2","9400430","16/163","2004","Plant"
"0402653A","2","9400430","16/163","2004","Plant"
"0402655A","2","9400430","16/163","2004","Plant"
"0402655B","2","9400430","16/163","2004","Plant"
"0402655D","2","9400430","16/163","2004","Plant"
"0402658","2","9400430","16/163","2004","Plant"
"0402661A","2","9400430","16/163","2004","Plant"
"0402662A","2","9400430","16/163","2004","Plant"
"0402662C","2","9400430","16/163","2004","Plant"
"0402663A","2","9400430","16/163","2004","Plant"
"0402663B","2","9400430","16/163","2004","Plant"
"0402663C","2","9400430","16/163","2004","Plant"
"0402665","2","9400430","16/163","2004","Plant"
"0402686A","2","9400258","EJULU","2004","Plant"
"0402721","2","9400201","BB35","2004","Plant"
"0402726","2","9400201","BB35","2004","Plant"
"0402742","2","9400258","EJULU","2004","Plant"
"0402757","2","9400258","EJULU","2004","Plant"
"0402770","2","9400258","EJULU","2004","Plant"
"0402781A","2","9400208","303/577","2004","Plant"
"0402781B","2","9400208","303/577","2004","Plant"
"0402782A","2","9400208","303/577","2004","Plant"
"0402782B","2","9400208","303/577","2004","Plant"
"0402785A","2","9400208","303/577","2004","Plant"
"0402785B","2","9400208","303/577","2004","Plant"
"0402785C","2","9400208","303/577","2004","Plant"
"0402785D","2","9400208","303/577","2004","Plant"
"0402788B","2","9400208","303/577","2004","Plant"
"0402790A","2","9400208","303/577","2004","Plant"
"0402790C","2","9400208","303/577","2004","Plant"
"0402799A","2","9400208","303/577","2004","Plant"
"0402800","2","9400208","303/577","2004","Plant"
"0402803B","2","9400208","303/577","2004","Plant"
"0402805","2","9400208","303/577","2004","Plant"
"0402808A","2","9400208","303/577","2004","Plant"
"0402808B","2","9400208","303/577","2004","Plant"
"0402816","2","9400208","303/577","2004","Plant"
"0402818A","2","9400208","303/577","2004","Plant"
"0402818B","2","9400208","303/577","2004","Plant"
"0402818C","2","9400208","303/577","2004","Plant"
"0402826","2","9400201","EJULU","2004","Plant"
"0402827B","2","9400201","EJULU","2004","Plant"
"0402832B","2","9400201","EJULU","2004","Plant"
"0402835A","2","9400201","EJULU","2004","Plant"
"0402835B","2","9400201","EJULU","2004","Plant"
"0402839","2","9400201","EJULU","2004","Plant"
"0402842A","2","9400201","EJULU","2004","Plant"
"0402847","2","9400201","EJULU","2004","Plant"
"0402862D","2","9400258","EJULU","2004","Plant"
"0402866","2","9400258","EJULU","2004","Plant"
"0402868B","2","9400258","EJULU","2004","Plant"
"0402872A","2","9400430","BB35","2004","Plant"
"0402872B","2","9400430","BB35","2004","Plant"
"0402876A","2","9400430","BB35","2004","Plant"
"0402876B","2","9400430","BB35","2004","Plant"
"0402876C","2","9400430","BB35","2004","Plant"
"0402877A","2","9400430","BB35","2004","Plant"
"0402879A","2","9400430","BB35","2004","Plant"
"0402879B","2","9400430","BB35","2004","Plant"
"0402885","2","9400430","BB35","2004","Plant"
"0402888","2","9400430","BB35","2004","Plant"
"0402890B","2","9400430","BB35","2004","Plant"
"0402894A","2","9400430","BB35","2004","Plant"
"0402894B","2","9400430","BB35","2004","Plant"
"0402895A","2","9400430","BB35","2004","Plant"
"0402895B","2","9400430","BB35","2004","Plant"
"0402900","2","9400430","BB35","2004","Plant"
"0402903A","2","9400430","BB35","2004","Plant"
"0402903B","2","9400430","BB35","2004","Plant"
"0402903C","2","9400430","BB35","2004","Plant"
"0402906A","2","9400430","BB35","2004","Plant"
"0402906B","2","9400430","BB35","2004","Plant"
"0402906C","2","9400430","BB35","2004","Plant"
"0402907","2","9400430","BB35","2004","Plant"
"0402908A","2","9400430","BB35","2004","Plant"
"0402909","2","9400430","BB35","2004","Plant"
"0402910A","2","9400430","BB35","2004","Plant"
"0402910D","2","9400430","BB35","2004","Plant"
"0402910E","2","9400430","BB35","2004","Plant"
"0402910F","2","9400430","BB35","2004","Plant"
"0402912","2","9400430","BB35","2004","Plant"
"0402913A","2","9400430","BB35","2004","Plant"
"0402913B","2","9400430","BB35","2004","Plant"
"0402914A","2","9400430","BB35","2004","Plant"
"0402914B","2","9400430","BB35","2004","Plant"
"0402914C","2","9400430","BB35","2004","Plant"
"0402914D","2","9400430","BB35","2004","Plant"
"0402916A","2","9400430","BB35","2004","Plant"
"0402916B","2","9400430","BB35","2004","Plant"
"0402922","2","9400430","BB35","2004","Plant"
"0402924A","2","9400430","BB35","2004","Plant"
"0402924B","2","9400430","BB35","2004","Plant"
"0402924C","2","9400430","BB35","2004","Plant"
"0402924D","2","9400430","BB35","2004","Plant"
"0402925B","2","9400430","BB35","2004","Plant"
"0402926A","2","9400430","BB35","2004","Plant"
"0402926B","2","9400430","BB35","2004","Plant"
"0402926C","2","9400430","BB35","2004","Plant"
"0402927B","2","9400430","BB35","2004","Plant"
"0402928","2","9400430","BB35","2004","Plant"
"0402929A","2","9400430","BB35","2004","Plant"
"0402942A","2","9400430","BB35","2004","Plant"
"0402942B","2","9400430","BB35","2004","Plant"
"0402942C","2","9400430","BB35","2004","Plant"
"0402943A","2","9400430","BB35","2004","Plant"
"0402943C","2","9400430","BB35","2004","Plant"
"0402950","2","9400430","BB35","2004","Plant"
"0402960A","2","9400430","BB35","2004","Plant"
"0402966A","2","9400430","BB35","2004","Plant"
"0402966C","2","9400430","BB35","2004","Plant"
"0402971B","2","9400430","BB35","2004","Plant"
"0402973B","2","9400430","BB35","2004","Plant"
"0402974B","2","9400430","BB35","2004","Plant"
"0402974C","2","9400430","BB35","2004","Plant"
"0402975A","2","9400430","BB35","2004","Plant"
"0402975B","2","9400430","BB35","2004","Plant"
"0402975D","2","9400430","BB35","2004","Plant"
"0402982A","2","9400430","BB35","2004","Plant"
"0402982B","2","9400430","BB35","2004","Plant"
