ID	Female_parent	Male_parent
1106011c	9803076c	9713644c
1106017a	9803076c	9713644c
1106017b	9803076c	9713644c
1106017c	9803076c	9713644c
1106022a	1704/17	9803076c
1106048a	1704/17	9803076c
1106048b	1704/17	9803076c
1106049b	1704/17	9803076c
1106049c	1704/17	9803076c
1106076a	9400248	9715075b
1106076b	9400248	9715075b
1106106a	CH3	1704/17
1106106e	CH3	1704/17
1106106f	CH3	1704/17
1106107a	CH3	1704/17
1106118b	CH3	1704/17
1106125a	CH3	1704/17
1106125b	CH3	1704/17
1106126d	CH3	1704/17
1106159b	1704/17	9501622b
1106192a	9501622b	9806275a
1106192b	9501622b	9806275a
1106194a	9501622b	9806275a
1106194b	9501622b	9806275a
1106196c	9501622b	9806275a
1106202a	CH3	1704/17
1106202b	CH3	1704/17
1106203a	CH3	1704/17
1106203b	CH3	1704/17
1106203c	CH3	1704/17
1106203d	CH3	1704/17
1106209a	CH3	1704/17
1106209b	CH3	1704/17
1106210a	CH3	1704/17
1106210b	CH3	1704/17
1106210c	CH3	1704/17
1106210d	CH3	1704/17
1106210e	CH3	1704/17
1106211a	CH3	1704/17
1106211b	CH3	1704/17
1106212a	CH3	1704/17
1106212b	CH3	1704/17
1106213a	CH3	1704/17
1106213b	CH3	1704/17
1106213c	CH3	1704/17
1106213d	CH3	1704/17
1106213e	CH3	1704/17
1106214a	CH3	1704/17
1106214b	CH3	1704/17
1106216a	CH3	1704/17
1106216c	CH3	1704/17
1106216d	CH3	1704/17
1106217a	CH3	1704/17
1106217d	CH3	1704/17
1106217e	CH3	1704/17
1106218c	CH3	1704/17
1106219c	CH3	1704/17
1106222a	CH3	1704/17
1106222b	CH3	1704/17
1106223a	CH3	1704/17
1106223b	CH3	1704/17
1106226a	CH3	1704/17
1106226b	CH3	1704/17
1106226c	CH3	1704/17
1106226d	CH3	1704/17
1106228a	CH3	1704/17
1106228d	CH3	1704/17
1106228e	CH3	1704/17
1106230a	CH3	1704/17
1106230b	CH3	1704/17
1106230c	CH3	1704/17
1106231a	9713644c	1704/17
1106231b	9713644c	1704/17
1106232a	9713644c	1704/17
1106233a	9713644c	1704/17
1106233b	9713644c	1704/17
1106235a	9713644c	1704/17
1106235b	9713644c	1704/17
1106236a	9713644c	1704/17
1106237a	9713644c	1704/17
1106237c	9713644c	1704/17
1106238a1	9713644c	1704/17
1106238a2	9713644c	1704/17
1106238b	9713644c	1704/17
1106238c	9713644c	1704/17
1106239b	9713644c	1704/17
1106239c	9713644c	1704/17
1106243a	9713644c	1704/17
1106243b	9713644c	1704/17
1106244b	9713644c	1704/17
1106247a	9713644c	1704/17
1106247b	9713644c	1704/17
1106247c	9713644c	1704/17
1106250b	9713644c	1704/17
1106250c	9713644c	1704/17
1106251a	9806490b	9813850b
1106253a	9806490b	9813850b
1106253b	9806490b	9813850b
1106261a	9806490b	9813850b
1106261b	9806490b	9813850b
1106261c	9806490b	9813850b
1106264a	9806490b	9813850b
1106264b	9806490b	9813850b
1106264c	9806490b	9813850b
1106265a	9806490b	9813850b
1106266a	9806490b	9813850b
1106266b	9806490b	9813850b
1106268b	9806490b	9813850b
1106273a	9806490b	9813850b
1106273b	9806490b	9813850b
1106274a	9806490b	9813850b
1106274b	9806490b	9813850b
1106284a	9806490b	9813850b
1106284b	9806490b	9813850b
1106284c	9806490b	9813850b
1106285a	9806490b	9813850b
1106285b	9806490b	9813850b
1106289a	9806490b	9813850b
1106289b	9806490b	9813850b
1106289c	9806490b	9813850b
1106291a	9806490b	9813850b
1106297b	9806490b	9813850b
1106299a	9806490b	9813850b
1106299b	9806490b	9813850b
1106299c	9806490b	9813850b
1106300a	9806490b	9813850b
1106300b	9806490b	9813850b
1106352a	9713644c	9806275a
1106352b	9713644c	9806275a
1106356b	9713644c	9806275a
1106357a	9713644c	9806275a
1106357b	9713644c	9806275a
1106357c	9713644c	9806275a
1106357d	9713644c	9806275a
1106357e	9713644c	9806275a
1106360a	9713644c	9806275a
1106360b	9713644c	9806275a
1106365a	9713644c	9806275a
1106365b	9713644c	9806275a
1106365c	9713644c	9806275a
1106367a	9713644c	9806275a
1106367b	9713644c	9806275a
1106367c	9713644c	9806275a
1106367d	9713644c	9806275a
1106375b	9713644c	9806275a
1106386a	9713644c	9806275a
1106386b	9713644c	9806275a
1106386c	9713644c	9806275a
1106390a	9713644c	9806275a
1106390b	9713644c	9806275a
1106390d	9713644c	9806275a
1106392a	9713644c	9806275a
1106393a2	9713644c	9806275a
1106397b	9713644c	9806275a
1106398a	9713644c	9806275a
1106398b	9713644c	9806275a
1106402b	9806490b	9813850b
1106410a	9806490b	9813850b
1106410b	9806490b	9813850b
1106417a	9806490b	9813850b
1106419a	9806490b	9813850b
1106425a	9806490b	9813850b
1106425b	9806490b	9813850b
1106425c	9806490b	9813850b
1106429a	9806490b	9813850b
1106429b	9806490b	9813850b
1106429c	9806490b	9813850b
1106461a	9806490b	9813850b
1106461b	9806490b	9813850b
1106462a	9806490b	9813850b
1106462b	9806490b	9813850b
1106469a	9806490b	9813850b
1106490a	9806490b	9813850b
1106490b	9806490b	9813850b
1106524b	CH3	1704/17
1106524c	CH3	1704/17
1106529a	CH3	1704/17
1106529b	CH3	1704/17
1106539a	CH3	1704/17
1106539b	CH3	1704/17
1106539c	CH3	1704/17
1106542a	CH3	1704/17
1106542b	CH3	1704/17
1106542c	CH3	1704/17
1106542d	CH3	1704/17
1106542e	CH3	1704/17
1106543a	CH3	1704/17
1106543b	CH3	1704/17
1106543c	CH3	1704/17
1106544b	CH3	1704/17
1106544e	CH3	1704/17
1106550a	CH3	1704/17
1106550b	CH3	1704/17
1106550c	CH3	1704/17
1106550d	CH3	1704/17
1106550e	CH3	1704/17
1106554a	9803076c	9715075b
1106572a	9803076c	9715075b
1106572c	9803076c	9715075b
1106578a	9803076c	9715075b
1106578b	9803076c	9715075b
1106581a	9806490b	9813850b
1106585a	9806490b	9813850b
1106585b	9806490b	9813850b
1106587a	9806490b	9813850b
1106587b	9806490b	9813850b
1106589a	9806490b	9813850b
1106589b	9806490b	9813850b
1106590a	9806490b	9813850b
1106590b	9806490b	9813850b
1106590c	9806490b	9813850b
1106594a	9806490b	9813850b
1106594b	9806490b	9813850b
1106594d	9806490b	9813850b
1106597a	9806490b	9813850b
1106638a	9400248	9501529b
1106638b	9400248	9501529b
1106643a	9806490b	9813850b
1106643b	9806490b	9813850b
1106645b	9806490b	9813850b
1106646a	9806490b	9813850b
1106646b	9806490b	9813850b
1106650a	9806490b	9813850b
1106650b	9806490b	9813850b
1106652a2	9806490b	9813850b
1106652b	9806490b	9813850b
1106652c2	9806490b	9813850b
1106656a	9806490b	9813850b
1106656b	9806490b	9813850b
1106657a	9806490b	9813850b
1106657b	9806490b	9813850b
1106657c	9806490b	9813850b
1106659a	9806490b	9813850b
1106659b	9806490b	9813850b
1106661a	9806490b	9813850b
1106661b	9806490b	9813850b
1106661d	9806490b	9813850b
1106665a	9806490b	9813850b
1106667a	9806490b	9813850b
1106667b	9806490b	9813850b
1106667c	9806490b	9813850b
1106669a	9806490b	9813850b
1106669b	9806490b	9813850b
1106669c	9806490b	9813850b
1106669e	9806490b	9813850b
1106676a	1704/17	9400310
1106676c	1704/17	9400310
1106696a	1704/17	9400310
1106701a	CH3	1704/17
1106701b	CH3	1704/17
1106701c	CH3	1704/17
1106708a	CH3	1704/17
1106715a	CH3	1704/17
1106715b	CH3	1704/17
1106716b	CH3	1704/17
1106716c	CH3	1704/17
1106721a	9803076c	9715075b
1106730a	9803076c	9715075b
1106730b	9803076c	9715075b
1106730c	9803076c	9715075b
1106734a	9803076c	9715075b
1106734b	9803076c	9715075b
1106736a	9803076c	9715075b
1106736b	9803076c	9715075b
1106763c	CH3	1704/17
1106767a	CH3	1704/17
1106767c	CH3	1704/17
1106767d	CH3	1704/17
1106770b	CH3	1704/17
1106771b	CH3	1704/17
1106772a	CH3	1704/17
1106772c	CH3	1704/17
1106772d	CH3	1704/17
1106772e	CH3	1704/17
1106774a	CH3	1704/17
1106774e	CH3	1704/17
1106776a	CH3	1704/17
1106776b	CH3	1704/17
1106776c	CH3	1704/17
1106777a	CH3	1704/17
1106777b	CH3	1704/17
1106777c	CH3	1704/17
1106777d	CH3	1704/17
1106813a	9501622b	9400310
1106813b	9501622b	9400310
1106823b	9501529b	9813850b
1106823c	9806490b	9813850b
1106824a	9806490b	9813850b
1106824b	9806490b	9813850b
1106824c	9806490b	9813850b
1106825a	9806490b	9813850b
1106825c	9806490b	9813850b
1106830a	9806490b	9813850b
1106832a	9806490b	9813850b
1106832b	9806490b	9813850b
1106832c	9806490b	9813850b
1106833a	9806490b	9813850b
1106833c	9806490b	9813850b
1106834a	9806490b	9813850b
1106834b	9806490b	9813850b
1106834c	9806490b	9813850b
1106835a	9806490b	9813850b
1106848a	9806490b	9813850b
1106848b	9806490b	9813850b
1106849a	9806490b	9813850b
1106849b	9806490b	9813850b
1106850a	9806490b	9813850b
1106850b	9806490b	9813850b
1106851a	9806490b	9813850b
1106851b	9806490b	9813850b
1106857a	9806490b	9813850b
1106857b	9806490b	9813850b
1106857c	9806490b	9813850b
1106858a	9806490b	9813850b
1106858b	9806490b	9813850b
1106864b	9400248	9715075b
1106883a	9803076c	9501529b
1106883b	9803076c	9501529b
1106895a	9803076c	9501529b
1106895b	9803076c	9501529b
1106895c	9803076c	9501529b
1106953a	9806275a	9400310
1106953b	9806275a	9400310
1106966a	1704/17	9400310
1106968a	1704/17	9400310
1106968b	1704/17	9400310
1107018b	9400248	9813850b
1107061a	9713644c	1704/17
1107061c	9713644c	1704/17
1107067b	9713644c	1704/17
1107068a	9713644c	1704/17
1107068b	9713644c	1704/17
1107068c	9713644c	1704/17
1107068d	9713644c	1704/17
1107069a	9713644c	1704/17
1107069b	9713644c	1704/17
1107071a	9713644c	1704/17
1107071b	9713644c	1704/17
1107084a	9713644c	1704/17
1107084b	9713644c	1704/17
1107087a	9713644c	1704/17
1107087b	9713644c	1704/17
1107087c	9713644c	1704/17
1107093b	9713644c	1704/17
1107093c	9713644c	1704/17
1107097a	9713644c	1704/17
1107100a	9713644c	1704/17
1107100b	9713644c	1704/17
1107106a	9803076c	1704/17
1107106b	9803076c	1704/17
1107106c	9803076c	1704/17
1107106e	9803076c	1704/17
1107122a	9501622b	9400310
1107122b	9501622b	9400310
1107138a	9501622b	9400310
1107151a	1704/17	9400310
1107151b	1704/17	9400310
1107158a	1704/17	9400310
1107158b	1704/17	9400310
1107176b	1704/17	9400310
1107186a	1704/17	9400310
1107191b	9713644c	9400248
1107199a	9713644c	9400248
1107199b	9713644c	9400248
1107207a	9713644c	9400248
1107207b	9713644c	9400248
1107207c	9713644c	9400248
1107215a	9713644c	9400248
1107220a	9713644c	9400248
1107220b	9713644c	9400248
1107268a	9501622b	9400310
1107268c	9501622b	9400310
1107351a	9803076c	1704/17
1107372a	9803076c	9501529b
1107372b	9803076c	9501529b
1107372c	9803076c	9501529b
1107376a	9803076c	9501529b
1107376b	9803076c	9501529b
1107393a	9803076c	9501529b
1107393b	9803076c	9501529b
1107395a	9803076c	9501529b
1107395b	9803076c	9501529b
1107395c	9803076c	9501529b
1107395d	9803076c	9501529b
1107399a	9803076c	9501529b
1107399b	9803076c	9501529b
1107404a	9803076c	1704/17
1107404c	9803076c	1704/17
1107515a	9400248	1704/17
1107515c	9400248	1704/17
1107531a	9400310	9715075b
1107531b	9400310	9715075b
1107535a	9400310	9715075b
1107535b	9400310	9715075b
1107535c	9400310	9715075b
1107606a	9803076c	9715075b
1107606b	9803076c	9715075b
1107620a	9803076c	9715075b
1107623a	9803076c	9715075b
1107625b	9803076c	9715075b
1107625c	9803076c	9715075b
1107664a	9400248	1704/17
1107664b	9400248	1704/17
1107676a	1704/17	9806490b
1107676b	1704/17	9806490b
1107676c	1704/17	9806490b
1107688c	1704/17	9806490b
1107698b	1704/17	9806490b
1107702a	9806490b	1704/17
1107702b	9806490b	1704/17
1107706a	9806490b	1704/17
1107706b	9806490b	1704/17
1107708a	9806490b	1704/17
1107708b	9806490b	1704/17
1107708c	9806490b	1704/17
1107711a	9806490b	1704/17
1107711b	9806490b	1704/17
1107712a	9806490b	1704/17
1107712b	9806490b	1704/17
1107714b	9806490b	1704/17
1107714c	9806490b	1704/17
1107715a	9806490b	1704/17
1107715b	9806490b	1704/17
1107717a	9806490b	1704/17
1107717b	9806490b	1704/17
1107717c	9806490b	1704/17
1107717d	9806490b	1704/17
1107721a	9806490b	1704/17
1107723b	9806490b	1704/17
1107724a	9806490b	1704/17
1107724b	9806490b	1704/17
1107726a	9806490b	1704/17
1107726b	9806490b	1704/17
1107727a	9806490b	1704/17
1107727b	9806490b	1704/17
1107730a	9806490b	1704/17
1107730b	9806490b	1704/17
1107732a	9806490b	1704/17
1107732c	9806490b	1704/17
1107733a	9806490b	1704/17
1107733b	9806490b	1704/17
1107742a	9806490b	1704/17
1107742b	9806490b	1704/17
1107742c	9806490b	1704/17
1107747a	9806490b	1704/17
1107747b	9806490b	1704/17
1107749a	9806490b	1704/17
1107749b	9806490b	1704/17
1107749c	9806490b	1704/17
1107750a	9806490b	1704/17
1107751a	9806490b	1704/17
1107751b	9806490b	1704/17
1107751c	9806490b	1704/17
1107753a	9806490b	1704/17
1107753b	9806490b	1704/17
1107754/1	9806490b	1704/17
1107754/2	9806490b	1704/17
1107757a	9806490b	1704/17
1107757b	9806490b	1704/17
1107757c	9806490b	1704/17
1107757d	9806490b	1704/17
1107785a	1704/17	9806490b
1107814c	1704/17	9806490b
1107830d	9501622b	9806275a
1107832a	9501622b	9806275a
1107852a	9501622b	9806275a
1107852b	9501622b	9806275a
1107852c	9501622b	9806275a
1107852d	9501622b	9806275a
1107853a	9501622b	9806275a
1107853b	9501622b	9806275a
1107853e	9501622b	9806275a
1107861a	9400310	9715075b
1107861b	9400310	9715075b
1107861c	9400310	9715075b
1107867a	9400310	9715075b
1107867b	9400310	9715075b
1107867c	9400310	9715075b
1107872b	9400310	9715075b
1107882a	9803076c	9715075b
1107882b	9803076c	9715075b
1107899a	9803076c	9715075b
1107899b	9803076c	9715075b
1107905a	9803076c	9715075b
1107905b	9803076c	9715075b
1107910a	9803076c	9715075b
1107910b	9803076c	9715075b
1107922a	9806490b	1704/17
1107922b	9806490b	1704/17
1107922d	9806490b	1704/17
1107923a	9806490b	1704/17
1107923b	9806490b	1704/17
1107923c	9806490b	1704/17
1107926a	9806490b	1704/17
1107926b	9806490b	1704/17
1107926c	9806490b	1704/17
1107934a	9501622b	9400310
1107934b	9501622b	9400310
1107963a	1704/17	9501529b
1107964b	1704/17	9501529b
1107964c	1704/17	9501529b
1107977a	1704/17	9501529b
1107977b	1704/17	9501529b
1107985a	9803076c	9715075b
1107985b	9803076c	9715075b
1107992a	9803076c	9715075b
1107992b	9803076c	9715075b
1107992c	9803076c	9715075b
1107992d	9803076c	9715075b
1107996b	9803076c	9715075b
1108034b	9400248	9713644c
1108074b	1704/17	9806275a
1108087b	9501622b	9806275a
1108128b	9400248	1704/17
1108208b	1704/17	9806490b
1108214a	1704/17	9806275a
1108214b	1704/17	9806275a
1108214c	1704/17	9806275a
1108214d	1704/17	9806275a
1108244a	1704/17	9806490b
1108244b	1704/17	9806490b
1108246a	1704/17	9806490b
1108246b	1704/17	9806490b
1108253a	1704/17	9806490b
1108253b	1704/17	9806490b
1108272a	1704/17	9806490b
1108272b	1704/17	9806490b
1108275a	1704/17	9806490b
1108278a	1704/17	9806490b
1108278b	1704/17	9806490b
1108306a	9806490b	9501529b
1108306b	9806490b	9501529b
1108306c	9806490b	9501529b
1108308a	9806490b	9501529b
1108308b	9806490b	9501529b
1108308c	9806490b	9501529b
1108319a	9806490b	9501529b
1108319b	9806490b	9501529b
1108320b	9806490b	9501529b
1108321a	9806490b	9501529b
1108321b	9806490b	9501529b
1108321d	9806490b	9501529b
1108321e	9806490b	9501529b
1108327a	9806490b	9501529b
1108327b	9806490b	9501529b
1108327c	9806490b	9501529b
1108327e	9806490b	9501529b
1108328a	9806490b	9501529b
1108328b	9806490b	9501529b
1108328c	9806490b	9501529b
1108332b	CH3	9501529b
1108336a	CH3	9501529b
1108336b	CH3	9501529b
1108336c	CH3	9501529b
1108336d	CH3	9501529b
1108336e	CH3	9501529b
1108337a	CH3	9501529b
1108337b	CH3	9501529b
1108337c	CH3	9501529b
1108337d	CH3	9501529b
1108337e	CH3	9501529b
1108342a	CH3	9501529b
1108342b	CH3	9501529b
1108342c	CH3	9501529b
1108344a	CH3	9501529b
1108344b	CH3	9501529b
1108344c	CH3	9501529b
1108344d	CH3	9501529b
1108347a	CH3	9501529b
1108347b	CH3	9501529b
1108347c	CH3	9501529b
1108348a	CH3	9501529b
1108348b	CH3	9501529b
1108348c	CH3	9501529b
1108348d	CH3	9501529b
1108349a	CH3	9501529b
1108349b	CH3	9501529b
1108349c	CH3	9501529b
1108349d	CH3	9501529b
1108386a	9803076c	1704/17
1108386b	9803076c	1704/17
1108386c	9803076c	1704/17
1108386d	9803076c	1704/17
1108391a	9803076c	1704/17
1108391b	9803076c	1704/17
1108391c	9803076c	1704/17
1108395a	9803076c	1704/17
1108395a2	9803076c	1704/17
1108395b	9803076c	1704/17
1108395c	9803076c	1704/17
1108407a	9713644c	9400310
1108407b	9713644c	9400310
1108408a	9713644c	9400310
1108413a	9713644c	9400310
1108413b	9713644c	9400310
1108414a	9713644c	9400310
1108414c	9713644c	9400310
1108424a	9806490b	9501529b
1108424b	9806490b	9501529b
1108424c	9806490b	9501529b
1108425a	9806490b	9501529b
1108425b	9806490b	9501529b
1108425c	9806490b	9501529b
1108425d	9806490b	9501529b
1108428a	9806490b	9501529b
1108429b	9806490b	9501529b
1108430a	9806490b	9501529b
1108430b	9806490b	9501529b
1108447b	9400248	1704/17
1108458a	9400248	1704/17
1108458b	9400248	1704/17
1108461a	9400248	1704/17
1108461b	9400248	1704/17
1108467a	9400248	1704/17
1108469a	9400248	1704/17
1108476a	9806275a	9400310
1108476b	9806275a	9400310
1108495b	9501622b	9400310
1108522b	9400310	9501622b
1108528b	9400310	9501622b
1108529c	9400310	9501622b
1108573a	CH3	9501529b
1108573e	CH3	9501529b
1108574a	CH3	9501529b
1108575a	CH3	9501529b
1108575b	CH3	9501529b
1108575d	CH3	9501529b
1108578a	CH3	9501529b
1108578b	CH3	9501529b
1108578c	CH3	9501529b
1108583a	CH3	9501529b
1108583b	CH3	9501529b
1108583c	CH3	9501529b
1108583d	CH3	9501529b
1108585a	CH3	9501529b
1108585b	CH3	9501529b
1108587a	CH3	9501529b
1108587b	CH3	9501529b
1108587c	CH3	9501529b
1108589a	CH3	9501529b
1108589b	CH3	9501529b
1108622b	9806490b	9501529b
1108622c	9806490b	9501529b
1108624a	9806490b	9501529b
1108624b	9806490b	9501529b
1108626a	9806490b	9501529b
1108626b	9806490b	9501529b
1108628a	9806490b	9501529b
1108628b	9806490b	9501529b
1108629a	9806490b	9501529b
1108629b	9806490b	9501529b
1108629c	9806490b	9501529b
1108634a	9806490b	9501529b
1108634b	9806490b	9501529b
1108634c	9806490b	9501529b
1108639c	9806490b	9501529b
1108639d	9806490b	9501529b
1108641a	9806490b	9501529b
1108641b	9806490b	9501529b
1108644a	9806490b	9501529b
1108644b	9806490b	9501529b
1108644c	9806490b	9501529b
1108645a	9806490b	9501529b
1108645b	9806490b	9501529b
1108651b	9400248	9715075b
1108651c	9400248	9715075b
1108671a	9806490b	9501529b
1108671b	9806490b	9501529b
1108674a	9806490b	9501529b
1108674b	9806490b	9501529b
1108676a	9806490b	9501529b
1108676b	9806490b	9501529b
1108682a	9806490b	9501529b
1108682b	9806490b	9501529b
1108684a	9806490b	9501529b
1108684b	9806490b	9501529b
1108700c	9713644c	9715075b
1108700d	9713644c	9715075b
1108701a	1704/17	9813850b
1108701b	1704/17	9813850b
1108721a	9806490b	9813850b
1108723a	9806490b	9813850b
1108723b	9806490b	9813850b
1108723c	9806490b	9813850b
1108727a	9806490b	9813850b
1108728a	9806490b	9813850b
1108728b	9806490b	9813850b
1108728c	9806490b	9813850b
1108728d	9806490b	9813850b
1108728e	9806490b	9813850b
1108730a	9806490b	9813850b
1108730b	9806490b	9813850b
1108736a	9806490b	9813850b
1108736b	9806490b	9813850b
1108736c	9806490b	9813850b
1108741a	9806490b	9813850b
1108741b	9806490b	9813850b
1108746a	9806490b	9813850b
1108754a	CH3	9501529b
1108754b	CH3	9501529b
1108754c	CH3	9501529b
1108754d	CH3	9501529b
1108754e	CH3	9501529b
1108754f	CH3	9501529b
1108757b	CH3	9501529b
1108758b	CH3	9501529b
1108763a	CH3	9501529b
1108769a	CH3	9501529b
1108769b	CH3	9501529b
1108769c	9806490b	9813850b
1108770b	CH3	9501529b
1108772b	9806490b	9813850b
1108772c	9806490b	9813850b
1108773a	9806490b	9813850b
1108773b	9806490b	9813850b
1108779a	9806490b	9813850b
1108779b	9806490b	9813850b
1108779c	9806490b	9813850b
1108780a	9806490b	9813850b
1108780b	9806490b	9813850b
1108780c	9806490b	9813850b
1108781a	9806490b	9813850b
1108781b	9806490b	9813850b
1108784a	9806490b	9813850b
1108784b	9806490b	9813850b
1108800a	9806490b	9813850b
1108800b	9806490b	9813850b
1108805a	9806490b	9813850b
1108805b	9806490b	9813850b
1108805c	9806490b	9813850b
1108806a	9806490b	9813850b
1108806b	9806490b	9813850b
1108810a	9806490b	9813850b
1108810b	9806490b	9813850b
1108810c	9806490b	9813850b
1108812a	CH3	9501529b
1108812b	CH3	9501529b
1108812c	CH3	9501529b
1108820a	CH3	9501529b
1108820b	CH3	9501529b
1108820c	CH3	9501529b
1108820d	CH3	9501529b
1108884a	9501622b	9813850b
1108889a	9501622b	9813850b
1108889b	9501622b	9813850b
1108899b	9501622b	9813850b
1108902a	9501622b	9813850b
1108902b	9501622b	9813850b
1108902c	9501622b	9813850b
1108906a	9501622b	9813850b
1108908c	9501622b	9813850b
1108910a	9501622b	9813850b
1108910c	9501622b	9813850b
1108916a	9501622b	9813850b
1108921b	CH3	9501529b
1108922a	CH3	9501529b
1108922b	CH3	9501529b
1108922c	CH3	9501529b
1108922d	CH3	9501529b
1108929c	CH3	9501529b
1108929d	CH3	9501529b
1108930a	CH3	9501529b
1108930b	CH3	9501529b
1108933a	9400310	9806275a
1108933b	9400310	9806275a
1108955a	9400310	9806275a
1108955b	9400310	9806275a
1108961a	9400310	9806275a
1108961c	9400310	9806275a
1108961d	9400310	9806275a
1108970a	9400310	9806275a
1108970b	9400310	9806275a
1108973a	1704/17	9813850b
1108973b	1704/17	9813850b
1108983c	1704/17	9813850b
1109085b	9501622b	9806275a
1109101a	9501622b	9806275a
1109101b	9501622b	9806275a
1109101c	9501622b	9806275a
1109154a	9400310	9806275a
1109154c	9400310	9806275a
1109155a	9400310	9806275a
1109155b	9400310	9806275a
1109155c	9400310	9806275a
1109155d	9400310	9806275a
1109157a	9400310	9806275a
1109157b	9400310	9806275a
1109166a	9400310	9806275a
1109167c	9400310	9806275a
1109226a	1704/17	9501529b
1109226b	1704/17	9501529b
1109228a	1704/17	9501529b
1109228b	1704/17	9501529b
1109228c	1704/17	9501529b
1109299a	9400310	9715075b
1109299b	9400310	9715075b
1109320a	9501622b	9715075b
1109375a	9501529b	9806275a
1109375b	9501529b	9806275a
1109411a	9806275a	9713644c
1109411b	9806275a	9713644c
1109429a	1704/17	9501529b
1109429b	1704/17	9501529b
1109439a	1704/17	9501529b
1109439b	1704/17	9501529b
1109439c	1704/17	9501529b
1109440a	1704/17	9501529b
1109440b	1704/17	9501529b
1109442a	1704/17	9501529b
1109442b	1704/17	9501529b
1109446/2	1704/17	9501529b
1109462a	1704/17	9501529b
1109462b	1704/17	9501529b
1109524a	9400310	9715075b
1109524b	9400310	9715075b
1109525a	9400310	9715075b
1109525b	9400310	9715075b
1109541a	1704/17	9715075b
1109541b	1704/17	9715075b
1109541c	1704/17	9715075b
1109541d	1704/17	9715075b
1109543a	1704/17	9715075b
1109543b	1704/17	9715075b
1109545a	1704/17	9715075b
1109545b	1704/17	9715075b
1109545c	1704/17	9715075b
1109545d	1704/17	9715075b
1109557a	1704/17	9501529b
1109557b	1704/17	9501529b
1109572b	9501529b	9715075b
1109580b	9501529b	9715075b
1109590a	9501529b	9715075b
1109590b	9501529b	9715075b
1109610a	9501622b	9715075b
1109675a	9400310	9813850b
1109675b	9400310	9813850b
1109679a	9400310	9813850b
1109679b	9400310	9813850b
1109689a	9400310	9813850b
1109689b	9400310	9813850b
1109690a	9400310	9813850b
1109690b	9400310	9813850b
1109741a	9400310	9715075b
1109741c	9400310	9715075b
1109757a	9501622b	9715075b
1109757b	9501622b	9715075b
1109757c	9501622b	9715075b
1109757d	9501622b	9715075b
1109776a	1704/17	9501622b
1109776b	1704/17	9501622b
1109780a	1704/17	9501622b
