	ID	Female_parent	Male_parent
14876	0306100A	S15/10	10/3
14877	0306100B	15/10	10/3
14878	0306103A	13/005	14/140
14879	0306103B	13/005	14/140
14880	0306107A	13/005	14/140
14881	0306107C	13/005	14/140
14882	0306110A	13/005	14/140
14883	0306110B	13/005	14/140
14884	0306110C	13/005	14/140
14885	0306114A	13/005	14/140
14886	0306114B	13/005	14/140
14887	0306114C	13/005	14/140
14888	0306125A	14/140	13/005
14889	0306125B	14/140	13/005
14890	0306164A	6/8	16/163
14891	0306164B	6/8	16/163
14892	0306173A	6/8	16/163
14893	0306173B	6/8	16/163
14894	0306173C	6/8	16/163
14895	0306176B	6/8	16/163
14896	0306176C	6/8	16/163
14897	0306176D	6/8	16/163
14898	0306178A	6/8	16/163
14899	0306178C	6/8	16/163
14900	0306179A	6/8	16/163
14901	0306179B	6/8	16/163
14902	0306182A	EJULU	6/8
14903	0306182C	EJULU	6/8
14904	0306182D	EJULU	6/8
14905	0306186A	EJULU	6/8
14906	0306186B	EJULU	6/8
14907	0306188A	EJULU	6/8
14908	0306188B	EJULU	6/8
14909	0306194B	EJULU	6/8
14910	0306194D	EJULU	6/8
14911	0306195A	EJULU	6/8
14912	0306195B	EJULU	6/8
14913	0306195C	EJULU	6/8
14914	0306196A	EJULU	6/8
14915	0306196B	EJULU	6/8
14916	0306199A	EJULU	6/8
14917	0306200A	EJULU	6/8
14918	0306200B	EJULU	6/8
14919	0306200C	EJULU	6/8
14920	0306200D	EJULU	6/8
14921	0306205A	6/8	14/140
14922	0306205B	6/8	14/140
14923	0306220A	6/8	14/140
14924	0306220B	6/8	14/140
14925	0306225A	16/163	6/8
14926	0306226A	16/163	6/8
14927	0306226B	16/163	6/8
14928	0306230A	16/163	6/8
14929	0306231A	16/163	6/8
14930	0306231B	16/163	6/8
14931	0306231C	16/163	6/8
14932	0306235A	16/163	6/8
14933	0306235B	16/163	6/8
14934	0306235C	16/163	6/8
14935	0306236B	16/163	6/8
14936	0306240A	16/163	6/8
14937	0306246A	16/163	6/8
14938	0306246B	16/163	6/8
14939	0306250A	16/163	6/8
14940	0306250C	16/163	6/8
14941	0306252A	16/163	6/8
14942	0306252B	16/163	6/8
14943	0306254A	16/163	6/8
14944	0306255A	16/163	6/8
14945	0306259A	16/163	6/8
14946	0306259B	16/163	6/8
14947	0306260A	16/163	6/8
14948	0306260B	16/163	6/8
14949	0306260C	16/163	6/8
14950	0306283A	9400208	1602/7
14951	0306283B	9400208	1602/7
14952	0306283C	9400208	1602/7
14953	0306298A	9400208	1602/7
14954	0306301A	13/005	10/3
14955	0306301B	13/005	10/3
14956	0306301C	13/005	10/3
14957	0306301D	13/005	10/3
14958	0306301E	13/005	10/3
14959	0306302A	13/005	10/3
14960	0306302B	13/005	10/3
14961	0306302C	13/005	10/3
14962	0306302E	13/005	10/3
14963	0306302F	13/005	10/3
14964	0306305A	13/005	10/3
14965	0306306A	13/005	10/3
14966	0306306B	13/005	10/3
14967	0306306C	13/005	10/3
14968	0306306D	13/005	10/3
14969	0306306E	13/005	10/3
14970	0306306F	13/005	10/3
14971	0306308A	13/005	10/3
14972	0306308C	13/005	10/3
14973	0306309B	13/005	10/3
14974	0306317A	13/005	10/3
14975	0306317B	13/005	10/3
14976	0306336A	6/8	14/140
14977	0306336C	6/8	14/140
14978	0306338B	6/8	14/140
14979	0306340A	6/8	14/140
14980	0306340B	6/8	14/140
14981	0306358B	16/163	MRTM1
14982	0306362A	16/163	MRTM1
14983	0306371A	16/163	MRTM1
14984	0306371B	16/163	MRTM1
14985	0306380A	16/163	MRTM1
14986	0306380B	16/163	MRTM1
14987	0306400B	16/163	MRTM1
14988	0306404A	16/163	MRTM1
14989	0306409A	16/163	MRTM1
14990	0306411A	16/163	MRTM1
14991	0306493A	16/163	MRTM1
14992	0306493B	16/163	MRTM1
14993	0306503A	16/163	MRTM1
14994	0306503B	16/163	MRTM1
14995	0306513A	16/163	MRTM1
14996	0306531A	16/163	MRTM1
14997	0306531B	16/163	MRTM1
14998	0306564A	16/163	MRTM1
14999	0306568A	16/163	MRTM1
15000	0306574A	16/163	MRTM1
15001	0306578A	16/163	MRTM1
15002	0306578B	16/163	MRTM1
15003	0306592A	MRTM1	16/163
15004	0306592B	MRTM1	16/163
15005	0306603A	16/163	MRTM1
15006	0306618A	16/163	MRTM1
15007	0306618B	16/163	MRTM1
15008	0306618C	16/163	MRTM1
15009	0306626A	16/163	MRTM1
15010	0306626C	16/163	MRTM1
15011	0306713A	1506/7	9400131
15012	0306713B	1506/7	9400131
15013	0306837A	502/7	9400131
15014	0306837B	502/7	9400131
15015	0306837C	502/7	9400131
15016	0306869A	502/7	9400225
15017	0306869B	502/7	9400225
15018	0306928A	16/163	6/8
15019	0306928B	16/163	6/8
15020	0306929B	16/163	6/8
15021	0306960B	1207/17	9400225
15022	038251a1	SFS150	10/3
15023	0400061b	9400201	EJULU
15024	0400082a	9400430	10/3
15025	0400082c	9400430	10/3
15026	0400082d	9400430	10/3
15027	0400084a	9400430	10/3
15028	0400084b	9400430	10/3
15029	0400084c	9400430	10/3
15030	0400092b	9400430	10/3
15031	0400108a	9400430	10/3
15032	0400108c	9400430	10/3
15033	0400112a	9400430	10/3
15034	0400112b	9400430	10/3
15035	0400112c	9400430	10/3
15036	0400116b	9400430	10/3
15037	0400121a	9400430	10/3
15038	0400125a	9400430	10/3
15039	0400125b	9400430	10/3
15040	0400125c	9400430	10/3
15041	0400128a	9400430	10/3
15042	0400128b	9400430	10/3
15043	0400143a	9400430	10/3
15044	0400144b	9400430	10/3
15045	0400151a	9400430	10/3
15046	0400151b	9400430	10/3
15047	0400152b	9400430	10/3
15048	0400158a	9400430	10/3
15049	0400158b	9400430	10/3
15050	0400158c	9400430	10/3
15051	0400158d	9400430	10/3
15052	0400194a	9400430	6/8
15053	0400199a	9400430	6/8
15054	0400199b	9400430	6/8
15055	0400208a	9400201	16/163
15056	0400208b	9400201	16/163
15057	0400229a	9400208	16/163
15058	0400229b	9400208	16/163
15059	0400251a	9400208	16/163
15060	0400261b	9400208	16/163
15061	0400261c	9400208	16/163
15062	0400271a	9400208	16/163
15063	0400271b	9400208	16/163
15064	0400301a	9400430	10/3
15065	0400301b	9400430	10/3
15066	0400303a	9400430	10/3
15067	0400303c	9400430	10/3
15068	0400306a	9400430	10/3
15069	0400306b	9400430	10/3
15070	0400308a	9400430	10/3
15071	0400308b	9400430	10/3
15072	0400308d	9400430	10/3
15073	0400308e	9400430	10/3
15074	0400309b	9400430	10/3
15075	0400309c	9400430	10/3
15076	0400313a	9400430	10/3
15077	0400313b	9400430	10/3
15078	0400322a	9400430	10/3
15079	0400322b	9400430	10/3
15080	0400322c	9400430	10/3
15081	0400322d	9400430	10/3
15082	0400322e	9400430	10/3
15083	0400322f	9400430	10/3
15084	0400324a	9400430	10/3
15085	0400324b	9400430	10/3
15086	0400338a	9400430	10/3
15087	0400338b	9400430	10/3
15088	0400338c	9400430	10/3
15089	0400338d	9400430	10/3
15090	0400340a	9400430	10/3
15091	0400340b	9400430	10/3
15092	0400342a	9400430	10/3
15093	0400342b	9400430	10/3
15094	0400344a	9400430	10/3
15095	0400344b	9400430	10/3
15096	0400346a	9400430	10/3
15097	0400346b	9400430	10/3
15098	0400346c	9400430	10/3
15099	0400346d	9400430	10/3
15100	0400378a	9400430	6/8
15101	0400378b	9400430	6/8
15102	0400378c	9400430	6/8
15103	0400381b	9400430	6/8
15104	0400390a	9400430	6/8
15105	0400390b	9400430	6/8
15106	0400392a	9400430	6/8
15107	0400392b	9400430	6/8
15108	0400392d	9400430	6/8
15109	0400402a	9400430	6/8
15110	0400402b	9400430	6/8
15111	0400405a	9400430	6/8
15112	0400405b	9400430	6/8
15113	0400413a	9400430	6/8
15114	0400413b	9400430	6/8
15115	0400413c	9400430	6/8
15116	0400415b	9400430	6/8
15117	0400415c	9400430	6/8
15118	0400418a	9400430	6/8
15119	0400418b	9400430	6/8
15120	0400419a	9400430	6/8
15121	0400419b	9400430	6/8
15122	0400419c	9400430	6/8
15123	0400428a	9400430	10/3
15124	0400428b	9400430	10/3
15125	0400432a	9400430	10/3
15126	0400432b	9400430	10/3
15127	0400440a	9400430	10/3
15128	0400440b	9400430	10/3
15129	0400440c	9400430	10/3
15130	0400440d	9400430	10/3
15131	0400441a	9400430	10/3
15132	0400442a	9400430	10/3
15133	0400442b	9400430	10/3
15134	0400444c	9400430	10/3
15135	0400446b	9400430	10/3
15136	0400448a	9400430	10/3
15137	0400450a	9400430	10/3
15138	0400450b	9400430	10/3
15139	0400462a	9400430	10/3
15140	0400462b	9400430	10/3
15141	0400465a	9400430	10/3
15142	0400466a	9400430	10/3
15143	0400466b	9400430	10/3
15144	0400466c	9400430	10/3
15145	0400466d	9400430	10/3
15146	0400466e	9400430	10/3
15147	0400466f	9400430	10/3
15148	0400503a	9400208	303/577
15149	0400580a	9400201	6/8
15150	0400580b	9400201	6/8
15151	0400583a	9400430	BB35
15152	0400583b	9400430	BB35
15153	0400585b	9400430	BB35
15154	0400586a	9400430	BB35
15155	0400586b	9400430	BB35
15156	0400588a	9400430	BB35
15157	0400588b	9400430	BB35
15158	0400593c	9400430	BB35
15159	0400599a	9400430	BB35
15160	0400599b	9400430	BB35
15161	0400602b	9400430	BB35
15162	0400602c	9400430	BB35
15163	0400604a	9400430	BB35
15164	0400604b	9400430	BB35
15165	0400606a	9400430	BB35
15166	0400606b	9400430	BB35
15167	0400612a	9400430	303/577
15168	0400612b	9400430	303/577
15169	0400612c	9400430	303/577
15170	0400614a	9400430	303/577
15171	0400614b	9400430	303/577
15172	0400614c	9400430	303/577
15173	0400618a	9400430	303/577
15174	0400618c	9400430	303/577
15175	0400622b	9400430	303/577
15176	0400622c	9400430	303/577
15177	0400624a	9400430	303/577
15178	0400626a	9400430	303/577
15179	0400626b	9400430	303/577
15180	0400627a	9400430	303/577
15181	0400627b	9400430	303/577
15182	0400629a	9400430	303/577
15183	0400629b	9400430	303/577
15184	0400629c	9400430	303/577
15185	0400633a	9400430	303/577
15186	0400633b	9400430	303/577
15187	0400635a	9400430	303/577
15188	0400635b	9400430	303/577
15189	0400638a	9400430	303/577
15190	0400638b	9400430	303/577
15191	0400641a	9400430	303/577
15192	0400642a	9400430	303/577
15193	0400642b	9400430	303/577
15194	0400642c	9400430	303/577
15195	0400642e	9400430	303/577
15196	0400645a	9400430	303/577
15197	0400645b	9400430	303/577
15198	0400645c	9400430	303/577
15199	0400652a	9400430	303/577
15200	0400652b	9400430	303/577
15201	0400653a	9400430	303/577
15202	0400657a	9400430	303/577
15203	0400659a	9400430	303/577
15204	0400659b	9400430	303/577
15205	0400661a	9400430	303/577
15206	0400674a	9400430	303/577
15207	0400674b	9400430	303/577
15208	0400678a	9400430	303/577
15209	0400678b	9400430	303/577
15210	0400678c	9400430	303/577
15211	0400712a	9400201	6/8
15212	0400715a	9400201	6/8
15213	0400715b	9400201	6/8
15214	0400721a	9400208	6/8
15215	0400721b	9400208	6/8
15216	0400721c	9400208	6/8
15217	0400721e	9400208	6/8
15218	0400732a	9400208	6/8
15219	0400732b	9400208	6/8
15220	0400739a	9400208	6/8
15221	0400739b	9400208	6/8
15222	0400739c	9400208	6/8
15223	0400744a	9400208	6/8
15224	0400744b	9400208	6/8
15225	0400744c	9400208	6/8
15226	0400744d	9400208	6/8
15227	0400748a	9400208	6/8
15228	0400748b	9400208	6/8
15229	0400751a	9400430	303/577
15230	0400751b	9400430	303/577
15231	0400753a	9400430	303/577
15232	0400753b	9400430	303/577
15233	0400756a	9400430	303/577
15234	0400756b	9400430	303/577
15235	0400758a	9400430	303/577
15236	0400758b	9400430	303/577
15237	0400761c	9400430	303/577
15238	0400767a	9400430	303/577
15239	0400767c	9400430	303/577
15240	0400768b	9400430	303/577
15241	0400768c	9400430	303/577
15242	0400768d	9400430	303/577
15243	0400771a	9400430	303/577
15244	0400771b	9400430	303/577
15245	0400772a	9400430	303/577
15246	0400772b	9400430	303/577
15247	0400773a	9400430	303/577
15248	0400773b	9400430	303/577
15249	0400773c	9400430	303/577
15250	0400773d	9400430	303/577
15251	0400775a	9400430	303/577
15252	0400775b	9400430	303/577
15253	0400776a	9400430	303/577
15254	0400776b	9400430	303/577
15255	0400777a	9400430	303/577
15256	0400777b	9400430	303/577
15257	0400777c	9400430	303/577
15258	0400777d	9400430	303/577
15259	0400777e	9400430	303/577
15260	0400781a	9400430	303/577
15261	0400781b	9400430	303/577
15262	0400784a	9400430	303/577
15263	0400787a	9400430	303/577
15264	0400787b	9400430	303/577
15265	0400787c	9400430	303/577
15266	0400787d	9400430	303/577
15267	0400793a	9400430	303/577
15268	0400793b	9400430	303/577
15269	0400795a	9400430	303/577
15270	0400795b	9400430	303/577
15271	0400795d	9400430	303/577
15272	0400797a	9400430	303/577
15273	0400797b	9400430	303/577
15274	0400798a	9400430	303/577
15275	0400798b	9400430	303/577
15276	0400799a	9400430	303/577
15277	0400799b	9400430	303/577
15278	0400800a	9400430	303/577
15279	0400803a	9400430	303/577
15280	0400803b	9400430	303/577
15281	0400804a	9400430	303/577
15282	0400805a	9400430	303/577
15283	0400805b	9400430	303/577
15284	0400808b1	9400430	303/577
15285	0400808b2	9400430	303/577
15286	0400809a	9400430	303/577
15287	0400809b	9400430	303/577
15288	0400809c	9400430	303/577
15289	0400810a	9400430	303/577
15290	0400810b	9400430	303/577
15291	0400813a	9400430	303/577
15292	0400813b	9400430	303/577
15293	0400818a	9400430	303/577
15294	0400818b	9400430	303/577
15295	0400834a	9400208	6/8
15296	0400834b	9400208	6/8
15297	0400864b	9400201	6/8
15298	0400892a	9400430	303/577
15299	0400892b	9400430	303/577
15300	0400894a	9400430	303/577
15301	0400894b	9400430	303/577
15302	0400894c	9400430	303/577
15303	0400896a	9400430	303/577
15304	0400896b	9400430	303/577
15305	0400897a	9400430	303/577
15306	0400897b	9400430	303/577
15307	0400900a	9400430	303/577
15308	0400900b	9400430	303/577
15309	0400900c	9400430	303/577
15310	0400900d	9400430	303/577
15311	0400905a	9400430	303/577
15312	0400905b	9400430	303/577
15313	0400905c	9400430	303/577
15314	0400905d	9400430	303/577
15315	0400906a	9400430	303/577
15316	0400912a	9400430	303/577
15317	0400912b	9400430	303/577
15318	0400916c	9400430	303/577
15319	0400922a	9400430	303/577
15320	0400922b	9400430	303/577
15321	0400922c	9400430	303/577
15322	0400922d	9400430	303/577
15323	0400932a	9400430	303/577
15324	0400932b	9400430	303/577
15325	0400934b	9400430	303/577
15326	0400938a	9400430	303/577
15327	0400939a	9400430	303/577
15328	0400939b	9400430	303/577
15329	0400939c	9400430	303/577
15330	0400939d	9400430	303/577
15331	0400943c	9400430	303/577
15332	0400945a	9400430	303/577
15333	0400945b	9400430	303/577
15334	0400950a	9400430	303/577
15335	0400950b	9400430	303/577
15336	0400950c	9400430	303/577
15337	0400956b	9400430	EJULU
15338	0400956c	9400430	EJULU
15339	0400956e	9400430	EJULU
15340	0400962a	9400201	EJULU
15341	0400968a	9400201	EJULU
15342	0400968b	9400201	EJULU
15343	0400980a	9400201	EJULU
15344	0400994a	9400208	6/8
15345	0400995a	9400208	6/8
15346	0400995b	9400208	6/8
15347	0400999a1	9400208	6/8
15348	0400999b	9400208	6/8
15349	0401003a	9400208	6/8
15350	0401003b	9400208	6/8
15351	0401011a	9400208	6/8
15352	0401018a	9400208	6/8
15353	0401018b	9400208	6/8
15354	0401030a1	9400258	6/8
15355	0401030a2	9400258	6/8
15356	0401037a	9400430	EJULU
15357	0401037b	9400430	EJULU
15358	0401038b	9400430	EJULU
15359	0401038c	9400430	EJULU
15360	0401038d	9400430	EJULU
15361	0401039b	9400430	EJULU
15362	0401040b	9400430	EJULU
15363	0401040c	9400430	EJULU
15364	0401041a	9400430	EJULU
15365	0401041b	9400430	EJULU
15366	0401041c	9400430	EJULU
15367	0401043a	9400430	EJULU
15368	0401044a	9400430	EJULU
15369	0401044b	9400430	EJULU
15370	0401046a	9400430	EJULU
15371	0401046b	9400430	EJULU
15372	0401046c	9400430	EJULU
15373	0401047a	9400430	EJULU
15374	0401047b	9400430	EJULU
15375	0401048b	9400430	EJULU
15376	0401055a	9400430	EJULU
15377	0401059a	9400430	EJULU
15378	0401059b	9400430	EJULU
15379	0401061a	9400430	EJULU
15380	0401061b	9400430	EJULU
15381	0401068a	9400430	EJULU
15382	0401068b	9400430	EJULU
15383	0401074a	9400430	EJULU
15384	0401074b	9400430	EJULU
15385	0401074c	9400430	EJULU
15386	0401075a	9400430	EJULU
15387	0401075b	9400430	EJULU
15388	0401077a	9400430	EJULU
15389	0401077b	9400430	EJULU
15390	0401084a	9400201	303/577
15391	0401095a	9400201	303/577
15392	0401124a	9400201	303/577
15393	0401124b	9400201	303/577
15394	0401128a	9400201	303/577
15395	0401131a	9400430	EJULU
15396	0401131b	9400430	EJULU
15397	0401131c	9400430	EJULU
15398	0401131d	9400430	EJULU
15399	0401132a	9400430	EJULU
15400	0401132b	9400430	EJULU
15401	0401132c	9400430	EJULU
15402	0401140a	9400430	EJULU
15403	0401140b	9400430	EJULU
15404	0401140c	9400430	EJULU
15405	0401143a	9400430	EJULU
15406	0401143b	9400430	EJULU
15407	0401143d	9400430	EJULU
15408	0401149a	9400430	EJULU
15409	0401149b	9400430	EJULU
15410	0401151a	9400430	EJULU
15411	0401151b	9400430	EJULU
15412	0401156a	9400430	EJULU
15413	0401156b	9400430	EJULU
15414	0401156c	9400430	EJULU
15415	0401158a	9400430	EJULU
15416	0401162a	9400430	EJULU
15417	0401162b	9400430	EJULU
15418	0401162c	9400430	EJULU
15419	0401162d	9400430	EJULU
15420	0401166b	9400430	EJULU
15421	0401167a	9400430	EJULU
15422	0401167b	9400430	EJULU
15423	0401168a	9400430	EJULU
15424	0401174c	9400430	EJULU
15425	0401178a	9400430	EJULU
15426	0401178b	9400430	EJULU
15427	0401181a	9400430	EJULU
15428	0401181b	9400430	EJULU
15429	0401181c	9400430	EJULU
15430	0401182a	9400430	EJULU
15431	0401182d	9400430	EJULU
15432	0401186a	9400430	EJULU
15433	0401186b	9400430	EJULU
15434	0401186d	9400430	EJULU
15435	0401188a	9400430	EJULU
15436	0401194a	9400430	EJULU
15437	0401194b	9400430	EJULU
15438	0401194c	9400430	EJULU
15439	0401236a	9400258	6/8
15440	0401284b	9400201	303/577
15441	0401288a	9400201	303/577
15442	0401288b	9400201	303/577
15443	0401293a	9400201	303/577
15444	0401296a	9400201	303/577
15445	0401305a	9400201	303/577
15446	0401305b	9400201	303/577
15447	0401310a	9400201	303/577
15448	0401310b	9400201	303/577
15449	0401314a	9400201	303/577
15450	0401314b	9400201	303/577
15451	0401327a	9400201	303/577
15452	0401327b	9400201	303/577
15453	0401330a	9400201	303/577
15454	0401340a	9400201	303/577
15455	0401340b	9400201	303/577
15456	0401351b	9400208	6/8
15457	0401351d	9400208	6/8
15458	0401357a	9400208	6/8
15459	0401368b	9400208	6/8
15460	0401370a	9400208	6/8
15461	0401370b	9400208	6/8
15462	0401372a	9400430	EJULU
15463	0401372b	9400430	EJULU
15464	0401381a	9400430	EJULU
15465	0401381b	9400430	EJULU
15466	0401383a	9400430	EJULU
15467	0401383b	9400430	EJULU
15468	0401387b	9400430	EJULU
15469	0401388a	9400430	EJULU
15470	0401388b	9400430	EJULU
15471	0401392a	9400430	EJULU
15472	0401392b	9400430	EJULU
15473	0401394a	9400430	EJULU
15474	0401395a	9400430	EJULU
15475	0401395b	9400430	EJULU
15476	0401395c	9400430	EJULU
15477	0401395d	9400430	EJULU
15478	0401397a	9400430	EJULU
15479	0401397b	9400430	EJULU
15480	0401404a	9400430	EJULU
15481	0401404b	9400430	EJULU
15482	0401404c	9400430	EJULU
15483	0401407b	9400430	EJULU
15484	0401409a	9400430	EJULU
15485	0401409b	9400430	EJULU
15486	0401409c	9400430	EJULU
15487	0401411a	9400430	EJULU
15488	0401411b	9400430	EJULU
15489	0401415a	9400430	EJULU
15490	0401415b	9400430	EJULU
15491	0401415c	9400430	EJULU
15492	0401415d	9400430	EJULU
15493	0401417a	9400430	EJULU
15494	0401417d	9400430	EJULU
15495	0401420a	9400430	EJULU
15496	0401423a	9400430	EJULU
15497	0401427b	9400430	EJULU
15498	0401432a	9400430	EJULU
15499	0401432c	9400430	EJULU
15500	0401438a	9400430	EJULU
15501	0401438b	9400430	EJULU
15502	0401440a	9400430	EJULU
15503	0401440b	9400430	EJULU
15504	0401440c	9400430	EJULU
15505	0401441a	9400430	14/140
15506	0401441b	9400430	14/140
15507	0401441c	9400430	14/140
15508	0401441d	9400430	14/140
15509	0401443a	9400430	14/140
15510	0401443b	9400430	14/140
15511	0401443c	9400430	14/140
15512	0401446a	9400430	14/140
15513	0401448a	9400430	14/140
15514	0401448b	9400430	14/140
15515	0401448c	9400430	14/140
15516	0401451a	9400430	14/140
15517	0401451b	9400430	14/140
15518	0401453a	9400430	14/140
15519	0401457a	9400430	14/140
15520	0401457b	9400430	14/140
15521	0401457c	9400430	14/140
15522	0401461a	9400430	14/140
15523	0401461b	9400430	14/140
15524	0401462b	9400430	14/140
15525	0401462c	9400430	14/140
15526	0401463a	9400430	14/140
15527	0401463b	9400430	14/140
15528	0401466a	9400430	14/140
15529	0401466b	9400430	14/140
15530	0401470a	9400430	14/140
15531	0401470b	9400430	14/140
15532	0401470c	9400430	14/140
15533	0401470d	9400430	14/140
15534	0401472a	9400430	14/140
15535	0401472b	9400430	14/140
15536	0401473c	9400430	14/140
15537	0401473d	9400430	14/140
15538	0401474a	9400430	14/140
15539	0401475a	9400430	14/140
15540	0401475b	9400430	14/140
15541	0401475c	9400430	14/140
15542	0401477b	9400430	14/140
15543	0401481a	9400430	14/140
15544	0401484a	9400430	14/140
15545	0401484b	9400430	14/140
15546	0401484c	9400430	14/140
15547	0401485a	9400430	14/140
15548	0401485b	9400430	14/140
15549	0401487a	9400430	14/140
15550	0401487b	9400430	14/140
15551	0401487c	9400430	14/140
15552	0401489a	9400430	14/140
15553	0401489b	9400430	14/140
15554	0401501a	9400430	14/140
15555	0401501b	9400430	14/140
15556	0401506a	9400430	14/140
15557	0401506b	9400430	14/140
15558	0401506c	9400430	14/140
15559	0401518b	9400201	6/8
15560	0401524b	9400201	6/8
15561	0401541a	9400201	303/577
15562	0401541b	9400201	303/577
15563	0401541c	9400201	303/577
15564	0401541d	9400201	303/577
15565	0401551b	9400201	303/577
15566	0401554a	9400201	303/577
15567	0401554b	9400201	303/577
15568	0401566a	9400201	303/577
15569	0401571b	9400258	303/577
15570	0401585a	9400208	6/8
15571	0401590a	9400208	6/8
15572	0401590b	9400208	6/8
15573	0401590c	9400208	6/8
15574	0401616a	9400201	303/577
15575	0401616b	9400201	303/577
15576	0401629a	9400201	303/577
15577	0401631a	9400201	303/577
15578	0401644b	9400201	303/577
15579	0401652a	9400208	303/577
15580	0401658a	9400208	303/577
15581	0401658b	9400208	303/577
15582	0401659a	9400208	303/577
15583	0401664b	9400208	303/577
15584	0401681a	9400430	14/140
15585	0401681b	9400430	14/140
15586	0401692a	9400430	14/140
15587	0401692b	9400430	14/140
15588	0401693a	9400430	14/140
15589	0401693b	9400430	14/140
15590	0401695b	9400430	14/140
15591	0401702a	9400430	14/140
15592	0401702b	9400430	14/140
15593	0401702c	9400430	14/140
15594	0401702d	9400430	14/140
15595	0401702e	9400430	14/140
15596	0401703a	9400430	14/140
15597	0401703b	9400430	14/140
15598	0401704a	9400430	14/140
15599	0401706b	9400430	14/140
15600	0401712a	9400430	14/140
15601	0401712b	9400430	14/140
15602	0401712d	9400430	14/140
15603	0401712e	9400430	14/140
15604	0401714a	9400430	14/140
15605	0401714c	9400430	14/140
15606	0401715a	9400430	14/140
15607	0401715b	9400430	14/140
15608	0401715c	9400430	14/140
15609	0401717a	9400430	14/140
15610	0401717b	9400430	14/140
15611	0401718b	9400430	14/140
15612	0401726a	9400430	14/140
